frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
82,3,LEFT,184,55,232,3
83,0,NOOP,184,55,248,3
84,0,NOOP,184,55,8,3
85,1,FIRE,184,55,24,3
86,2,RIGHT,104,121,40,3
87,2,RIGHT,12,191,56,3
88,2,RIGHT,0,191,72,3
89,2,RIGHT,0,191,88,3
90,3,LEFT,0,191,152,2
91,0,NOOP(refire),0,191,168,2
92,3,LEFT,84,160,184,2
93,3,LEFT,178,68,200,2
94,3,LEFT,184,55,216,2
95,3,LEFT,92,131,24,1
96,0,NOOP(refire),92,142,40,1
97,3,LEFT,172,74,56,1
98,3,LEFT,184,55,72,1
99,1,FIRE,184,55,88,1
100,1,FIRE,184,55,104,1
101,3,LEFT,184,55,120,1
102,2,RIGHT,104,121,136,1
103,1,FIRE,104,130,152,1
104,2,RIGHT,12,191,168,1
105,2,RIGHT,0,191,184,1
106,2,RIGHT,0,191,200,1
107,3,LEFT,84,160,216,1
108,3,LEFT,178,68,232,1
109,0,NOOP,178,57,248,1
110,3,LEFT,184,55,8,1
111,3,LEFT,184,55,24,1
112,0,NOOP,184,55,40,1
113,0,NOOP,184,55,56,1
114,1,FIRE,184,55,72,1
115,0,NOOP,184,55,88,1
116,1,FIRE,184,55,104,1
117,3,LEFT,184,55,120,1
118,1,FIRE,184,55,136,1
119,2,RIGHT,92,131,152,1
120,0,NOOP,92,142,168,1
121,0,NOOP,92,142,184,1
122,1,FIRE,92,142,200,1
123,1,FIRE,92,142,216,1
124,0,NOOP,92,142,232,1
125,3,LEFT,184,62,248,1
126,1,FIRE,184,55,8,1
127,0,NOOP,184,55,24,1
128,1,FIRE,184,55,40,1
129,2,RIGHT,92,131,56,1
130,1,FIRE,92,142,72,1
131,0,NOOP,92,142,88,1
132,0,NOOP,92,142,104,1
133,3,LEFT,178,68,120,1
134,3,LEFT,184,55,136,1
135,0,NOOP,184,55,152,1
136,2,RIGHT,92,131,168,1
137,2,RIGHT,0,191,184,1
138,3,LEFT,80,166,200,1
139,3,LEFT,172,74,216,1
140,1,FIRE,172,63,232,1
141,3,LEFT,184,55,248,1
142,2,RIGHT,92,131,8,1
143,1,FIRE,86,148,24,1
144,0,NOOP,86,148,40,1
145,1,FIRE,86,148,56,1
146,3,LEFT,166,80,72,1
147,1,FIRE,172,63,88,1
148,1,FIRE,172,63,104,1
149,2,RIGHT,92,131,120,1
150,3,LEFT,172,74,136,1
151,3,LEFT,184,55,152,1
152,1,FIRE,184,55,168,1
153,1,FIRE,184,55,184,1
154,0,NOOP,184,55,200,1
155,2,RIGHT,98,126,216,1
156,0,NOOP,92,142,232,1
157,1,FIRE,92,142,248,1
158,0,NOOP,92,142,8,1
159,0,NOOP,92,142,24,1
160,1,FIRE,92,142,40,1
161,0,NOOP,92,142,56,1
162,0,NOOP,92,142,72,1
163,0,NOOP,92,142,88,1
164,1,FIRE,92,142,104,1
165,1,FIRE,92,142,120,1
166,1,FIRE,92,142,136,1
167,1,FIRE,92,142,152,1
168,1,FIRE,92,142,168,1
169,1,FIRE,92,142,184,1
170,0,NOOP,92,142,200,1
171,1,FIRE,92,142,216,1
172,2,RIGHT,0,191,232,1
173,3,LEFT,92,154,248,1
174,1,FIRE,92,143,8,1
175,1,FIRE,92,143,24,1
176,0,NOOP,92,143,40,1
177,0,NOOP,92,143,56,1
178,3,LEFT,184,62,72,1
179,3,LEFT,184,55,88,1
180,2,RIGHT,92,131,104,1
181,3,LEFT,184,62,120,1
182,1,FIRE,184,55,136,1
183,3,LEFT,184,55,152,1
184,3,LEFT,184,55,168,1
185,1,FIRE,184,55,184,1
186,0,NOOP,184,55,200,1
187,3,LEFT,184,55,216,1
188,0,NOOP,184,55,232,1
189,1,FIRE,184,55,248,1
190,1,FIRE,184,55,8,1
191,0,NOOP,184,55,24,1
192,2,RIGHT,98,126,40,1
193,0,NOOP,92,142,56,1
194,0,NOOP,92,142,72,1
195,2,RIGHT,0,191,88,1
196,0,NOOP,0,191,104,1
197,1,FIRE,0,191,120,1
198,1,FIRE,0,191,136,1
199,0,NOOP,0,191,152,1
200,2,RIGHT,0,191,168,1
201,1,FIRE,0,191,184,1
202,3,LEFT,84,160,200,1
203,1,FIRE,84,151,216,1
204,3,LEFT,178,68,232,1
205,3,LEFT,184,55,248,1
206,2,RIGHT,98,126,8,1
207,1,FIRE,92,142,24,1
208,2,RIGHT,0,191,40,1
209,2,RIGHT,0,191,56,1
210,3,LEFT,84,160,72,1
211,1,FIRE,84,151,88,1
212,3,LEFT,178,68,104,1
213,2,RIGHT,84,139,120,1
214,3,LEFT,178,68,136,1
215,2,RIGHT,84,139,152,1
216,1,FIRE,84,150,168,1
217,1,FIRE,84,150,184,1
218,0,NOOP,84,150,200,1
219,2,RIGHT,0,191,216,1
220,3,LEFT,84,160,232,1
221,3,LEFT,178,68,248,1
222,2,RIGHT,96,127,8,1
223,3,LEFT,184,57,24,1
224,1,FIRE,184,55,40,1
225,0,NOOP,184,55,56,1
226,1,FIRE,184,55,72,1
227,2,RIGHT,92,131,88,1
228,2,RIGHT,0,191,104,1
229,0,NOOP,0,191,120,1
230,3,LEFT,92,154,136,1
231,3,LEFT,184,62,152,1
232,0,NOOP,184,55,168,1
233,1,FIRE,184,55,184,1
234,1,FIRE,184,55,200,1
235,2,RIGHT,92,131,216,1
236,2,RIGHT,0,191,232,1
237,1,FIRE,0,191,248,1
238,3,LEFT,84,160,8,1
239,3,LEFT,178,68,24,1
240,2,RIGHT,84,139,40,1
241,1,FIRE,84,150,56,1
242,0,NOOP,84,150,72,1
243,2,RIGHT,0,191,88,1
244,2,RIGHT,0,191,104,1
245,3,LEFT,84,160,120,1
246,3,LEFT,178,68,136,1
247,0,NOOP,178,57,152,1
248,1,FIRE,178,57,168,1
249,2,RIGHT,84,139,184,1
250,2,RIGHT,0,191,200,1
251,3,LEFT,80,166,216,1
252,2,RIGHT,0,191,232,1
253,3,LEFT,74,172,248,1
254,0,NOOP,74,161,8,1
255,3,LEFT,166,80,24,1
256,2,RIGHT,74,150,40,1
257,3,LEFT,166,80,56,1
258,3,LEFT,184,55,72,1
259,2,RIGHT,98,126,88,1
260,0,NOOP,0,191,136,0
