frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
80,2,RIGHT,92,131,160,4
81,0,NOOP,86,148,176,4
82,1,FIRE,86,148,192,4
83,1,FIRE,86,148,208,4
84,0,NOOP,86,148,224,4
85,0,NOOP,86,148,240,4
86,3,LEFT,178,68,0,4
87,1,FIRE,178,57,16,4
88,2,RIGHT,86,137,32,4
89,2,RIGHT,0,191,48,4
90,2,RIGHT,0,191,64,4
91,3,LEFT,84,160,80,4
92,1,FIRE,84,151,96,4
93,1,FIRE,84,151,112,4
94,1,FIRE,84,151,128,4
95,1,FIRE,84,151,144,4
96,3,LEFT,178,68,160,4
97,3,LEFT,184,55,176,4
98,0,NOOP,184,55,192,4
99,1,FIRE,184,55,208,4
100,2,RIGHT,92,131,224,4
101,0,NOOP,92,142,240,4
102,3,LEFT,184,62,0,4
103,1,FIRE,184,55,16,4
104,3,LEFT,184,55,32,4
105,0,NOOP,184,55,48,4
106,0,NOOP,184,55,64,4
107,1,FIRE,184,55,80,4
108,0,NOOP,184,55,96,4
109,2,RIGHT,98,126,112,4
110,3,LEFT,184,56,128,4
111,1,FIRE,184,55,144,4
112,1,FIRE,184,55,160,4
113,0,NOOP,184,55,176,4
114,1,FIRE,184,55,192,4
115,1,FIRE,184,55,208,4
116,1,FIRE,184,55,224,4
117,2,RIGHT,92,131,240,4
118,1,FIRE,92,142,0,4
119,1,FIRE,92,142,16,4
120,0,NOOP,92,142,32,4
121,0,NOOP,92,142,48,4
122,0,NOOP,92,142,64,4
123,2,RIGHT,0,191,80,4
124,3,LEFT,98,148,96,4
125,3,LEFT,184,56,112,4
126,1,FIRE,184,55,128,4
127,0,NOOP,184,55,144,4
128,1,FIRE,184,55,160,4
129,1,FIRE,184,55,176,4
130,0,NOOP,184,55,192,4
131,1,FIRE,184,55,208,4
132,1,FIRE,184,55,224,4
133,1,FIRE,184,55,240,4
134,2,RIGHT,92,131,0,4
135,1,FIRE,92,142,16,4
136,3,LEFT,184,62,32,4
137,0,NOOP,184,55,48,4
138,3,LEFT,184,55,64,4
139,1,FIRE,184,55,80,4
140,0,NOOP,184,55,96,4
141,1,FIRE,184,55,112,4
142,0,NOOP,184,55,128,4
143,2,RIGHT,92,131,144,4
144,0,NOOP,92,142,160,4
145,3,LEFT,184,62,176,4
146,0,NOOP,184,55,192,4
147,2,RIGHT,92,131,208,4
148,3,LEFT,184,62,224,4
149,0,NOOP,184,55,240,4
150,0,NOOP,184,55,0,4
151,1,FIRE,184,55,16,4
152,0,NOOP,184,55,32,4
153,1,FIRE,184,55,48,4
154,0,NOOP,184,55,64,4
155,1,FIRE,184,55,80,4
156,2,RIGHT,108,115,96,4
157,0,NOOP,104,130,112,4
158,0,NOOP,104,130,128,4
159,0,NOOP,104,130,144,4
160,1,FIRE,104,130,160,4
161,3,LEFT,184,55,176,4
162,3,LEFT,184,55,192,4
163,0,NOOP,184,55,208,4
164,2,RIGHT,104,121,224,4
165,3,LEFT,184,62,240,4
166,1,FIRE,184,55,0,4
167,2,RIGHT,98,126,16,4
168,3,LEFT,92,131,80,3
169,0,NOOP(refire),80,154,96,3
170,3,LEFT,172,74,112,3
171,3,LEFT,184,55,128,3
172,0,NOOP,184,55,144,3
173,0,NOOP,184,55,160,3
174,1,FIRE,184,55,176,3
175,2,RIGHT,98,126,192,3
176,1,FIRE,98,136,208,3
177,0,NOOP,98,136,224,3
178,0,NOOP,98,136,240,3
179,2,RIGHT,12,191,0,3
180,1,FIRE,12,191,16,3
181,1,FIRE,12,191,32,3
182,3,LEFT,92,154,48,3
183,0,NOOP,92,143,64,3
184,2,RIGHT,0,191,80,3
185,0,NOOP,0,191,96,3
186,0,NOOP,0,191,112,3
187,3,LEFT,86,160,128,3
188,3,LEFT,178,68,144,3
189,3,LEFT,184,55,160,3
190,2,RIGHT,92,131,176,3
191,2,RIGHT,0,191,192,3
192,0,NOOP,0,191,208,3
193,0,NOOP,0,191,224,3
194,1,FIRE,0,191,240,3
195,2,RIGHT,0,191,0,3
196,2,RIGHT,0,191,16,3
197,0,NOOP,0,191,32,3
198,0,NOOP,0,191,48,3
199,3,LEFT,84,160,64,3
200,1,FIRE,90,145,80,3
201,1,FIRE,90,145,96,3
202,1,FIRE,90,145,112,3
203,2,RIGHT,0,191,128,3
204,0,NOOP,0,191,144,3
205,3,LEFT,84,160,160,3
206,1,FIRE,84,151,176,3
207,3,LEFT,172,74,192,3
208,1,FIRE,172,63,208,3
209,1,FIRE,172,63,224,3
210,3,LEFT,184,55,240,3
211,2,RIGHT,0,191,48,2
212,0,NOOP(refire),0,191,64,2
213,3,LEFT,92,154,80,2
214,3,LEFT,184,62,96,2
215,3,LEFT,184,55,112,2
216,3,LEFT,92,131,176,1
217,0,NOOP(refire),92,142,192,1
218,3,LEFT,178,68,208,1
219,1,FIRE,184,55,224,1
220,3,LEFT,184,55,240,1
221,3,LEFT,184,55,0,1
222,3,LEFT,184,55,16,1
223,1,FIRE,184,55,32,1
224,1,FIRE,184,55,48,1
225,0,NOOP,184,55,64,1
226,0,NOOP,184,55,80,1
227,1,FIRE,184,55,96,1
228,3,LEFT,184,55,112,1
229,0,NOOP,184,55,128,1
230,0,NOOP,184,55,144,1
231,2,RIGHT,92,131,160,1
232,1,FIRE,86,148,176,1
233,0,NOOP,86,148,192,1
234,1,FIRE,86,148,208,1
235,1,FIRE,86,148,224,1
236,1,FIRE,86,148,240,1
237,0,NOOP,86,148,0,1
238,2,RIGHT,0,191,16,1
239,2,RIGHT,0,191,32,1
240,0,NOOP,0,191,48,1
241,1,FIRE,0,191,64,1
242,0,NOOP,0,191,80,1
243,1,FIRE,0,191,96,1
244,0,NOOP,0,191,112,1
245,3,LEFT,84,160,128,1
246,0,NOOP,84,151,144,1
247,0,NOOP,84,151,160,1
248,3,LEFT,178,68,176,1
249,1,FIRE,178,57,192,1
250,2,RIGHT,90,133,208,1
251,2,RIGHT,0,191,224,1
252,0,NOOP,0,191,240,1
253,3,LEFT,90,155,0,1
254,0,NOOP,108,127,16,1
255,3,LEFT,184,55,32,1
256,0,NOOP,184,55,48,1
257,2,RIGHT,98,126,64,1
258,3,LEFT,184,56,80,1
259,2,RIGHT,98,126,96,1
260,0,NOOP,98,136,112,1
261,2,RIGHT,12,191,128,1
262,3,LEFT,0,191,48,0
