frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
96,0,NOOP,92,143,204,4
97,1,FIRE,92,143,220,4
98,0,NOOP,92,143,236,4
99,1,FIRE,92,143,252,4
100,0,NOOP,92,143,12,4
101,0,NOOP,92,143,28,4
102,0,NOOP,92,143,44,4
103,1,FIRE,92,143,60,4
104,3,LEFT,184,62,76,4
105,2,RIGHT,92,131,92,4
106,2,RIGHT,0,191,108,4
107,0,NOOP,0,191,124,4
108,3,LEFT,92,154,140,4
109,0,NOOP,92,143,156,4
110,2,RIGHT,0,191,172,4
111,0,NOOP,0,191,188,4
112,3,LEFT,98,148,204,4
113,0,NOOP,98,137,220,4
114,3,LEFT,184,56,236,4
115,1,FIRE,184,55,252,4
116,0,NOOP,184,55,12,4
117,1,FIRE,184,55,28,4
118,1,FIRE,184,55,44,4
119,3,LEFT,184,55,60,4
120,1,FIRE,184,55,76,4
121,2,RIGHT,92,131,92,4
122,3,LEFT,126,120,108,4
123,3,LEFT,92,131,172,3
124,0,NOOP(refire),92,142,188,3
125,3,LEFT,184,62,204,3
126,3,LEFT,184,55,220,3
127,3,LEFT,184,55,236,3
128,0,NOOP,184,55,252,3
129,2,RIGHT,92,131,12,3
130,1,FIRE,92,142,28,3
131,2,RIGHT,0,191,44,3
132,2,RIGHT,0,191,60,3
133,3,LEFT,68,178,76,3
134,2,RIGHT,0,191,92,3
135,1,FIRE,0,191,108,3
136,0,NOOP,0,191,124,3
137,2,RIGHT,0,191,140,3
138,3,LEFT,84,160,156,3
139,1,FIRE,84,151,172,3
140,3,LEFT,178,68,188,3
141,3,LEFT,184,55,204,3
142,3,LEFT,184,55,220,3
143,1,FIRE,184,55,236,3
144,2,RIGHT,92,131,252,3
145,1,FIRE,92,142,12,3
146,0,NOOP,92,142,28,3
147,1,FIRE,92,142,44,3
148,0,NOOP,92,142,60,3
149,2,RIGHT,0,191,76,3
150,1,FIRE,0,191,92,3
151,2,RIGHT,0,191,108,3
152,0,NOOP,0,191,124,3
153,0,NOOP,0,191,140,3
154,3,LEFT,74,172,156,3
155,3,LEFT,166,80,172,3
156,3,LEFT,184,55,188,3
157,3,LEFT,184,55,204,3
158,0,NOOP,184,55,220,3
159,2,RIGHT,92,131,236,3
160,2,RIGHT,0,191,252,3
161,2,RIGHT,0,191,12,3
162,3,LEFT,84,160,28,3
163,0,NOOP,84,151,44,3
164,0,NOOP,84,151,60,3
165,0,NOOP,84,151,76,3
166,3,LEFT,178,68,92,3
167,1,FIRE,182,55,108,3
168,0,NOOP,182,55,124,3
169,2,RIGHT,90,133,140,3
170,0,NOOP,90,144,156,3
171,1,FIRE,90,144,172,3
172,3,LEFT,182,62,188,3
173,3,LEFT,184,55,204,3
174,3,LEFT,184,55,220,3
175,2,RIGHT,92,131,236,3
176,2,RIGHT,0,191,252,3
177,1,FIRE,0,191,12,3
178,3,LEFT,84,160,28,3
179,3,LEFT,178,68,44,3
180,3,LEFT,184,55,60,3
181,3,LEFT,184,55,76,3
182,1,FIRE,184,55,92,3
183,1,FIRE,184,55,108,3
184,2,RIGHT,92,131,124,3
185,2,RIGHT,0,191,140,3
186,2,RIGHT,0,191,156,3
187,3,LEFT,80,166,172,3
188,3,LEFT,172,74,188,3
189,3,LEFT,92,131,252,2
190,0,NOOP(refire),92,142,12,2
191,3,LEFT,184,62,28,2
192,0,NOOP,184,55,44,2
193,1,FIRE,184,55,60,2
194,1,FIRE,184,55,76,2
195,1,FIRE,184,55,92,2
196,2,RIGHT,98,126,108,2
197,1,FIRE,98,136,124,2
198,0,NOOP,98,136,140,2
199,0,NOOP,98,136,156,2
200,2,RIGHT,0,191,172,2
201,3,LEFT,98,148,188,2
202,0,NOOP,98,137,204,2
203,0,NOOP,98,137,220,2
204,0,NOOP,98,137,236,2
205,0,NOOP,98,137,252,2
206,0,NOOP,98,137,12,2
207,0,NOOP,98,137,28,2
208,0,NOOP,98,137,44,2
209,3,LEFT,184,56,60,2
210,2,RIGHT,98,126,76,2
211,2,RIGHT,0,191,92,2
212,2,RIGHT,0,191,108,2
213,3,LEFT,74,172,124,2
214,3,LEFT,166,80,140,2
215,1,FIRE,166,69,156,2
216,0,NOOP,166,69,172,2
217,3,LEFT,184,55,188,2
218,1,FIRE,184,55,204,2
219,0,NOOP,184,55,220,2
220,1,FIRE,184,55,236,2
221,0,NOOP,184,55,252,2
222,2,RIGHT,92,131,12,2
223,1,FIRE,92,142,28,2
224,0,NOOP,92,142,44,2
225,0,NOOP,92,142,60,2
226,1,FIRE,92,142,76,2
227,1,FIRE,92,142,92,2
228,1,FIRE,92,142,108,2
229,1,FIRE,92,142,124,2
230,1,FIRE,92,142,140,2
231,0,NOOP,92,142,156,2
232,3,LEFT,184,62,172,2
233,1,FIRE,184,55,188,2
234,0,NOOP,184,55,204,2
235,2,RIGHT,98,126,220,2
236,2,RIGHT,0,191,236,2
237,2,RIGHT,0,191,252,2
238,3,LEFT,84,160,12,2
239,1,FIRE,84,151,28,2
240,0,NOOP,84,151,44,2
241,3,LEFT,178,68,60,2
242,0,NOOP,178,57,76,2
243,1,FIRE,178,57,92,2
244,1,FIRE,178,57,108,2
245,1,FIRE,90,133,172,1
246,0,NOOP(refire),90,144,188,1
247,3,LEFT,182,62,204,1
248,3,LEFT,0,191,112,0
