frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
96,3,LEFT,184,62,252,3
97,1,FIRE,184,55,12,3
98,3,LEFT,184,55,28,3
99,1,FIRE,184,55,44,3
100,2,RIGHT,92,131,60,3
101,0,NOOP,86,148,76,3
102,2,RIGHT,0,191,92,3
103,2,RIGHT,0,191,108,3
104,3,LEFT,84,160,124,3
105,2,RIGHT,0,191,140,3
106,1,FIRE,0,191,156,3
107,0,NOOP,0,191,172,3
108,1,FIRE,0,191,188,3
109,0,NOOP,0,191,204,3
110,2,RIGHT,0,191,220,3
111,0,NOOP,0,191,236,3
112,3,LEFT,84,160,252,3
113,0,NOOP,84,151,12,3
114,3,LEFT,178,68,28,3
115,3,LEFT,184,55,44,3
116,2,RIGHT,92,131,60,3
117,2,RIGHT,0,191,76,3
118,0,NOOP,0,191,92,3
119,3,LEFT,92,154,108,3
120,3,LEFT,184,62,124,3
121,2,RIGHT,98,126,140,3
122,0,NOOP,98,136,156,3
123,1,FIRE,98,136,172,3
124,0,NOOP,98,136,188,3
125,0,NOOP,98,136,204,3
126,1,FIRE,98,136,220,3
127,0,NOOP,98,136,236,3
128,2,RIGHT,24,191,252,3
129,3,LEFT,114,131,12,3
130,1,FIRE,114,121,28,3
131,2,RIGHT,34,189,44,3
132,3,LEFT,126,120,60,3
133,0,NOOP,126,109,76,3
134,3,LEFT,184,55,92,3
135,3,LEFT,184,55,108,3
136,2,RIGHT,92,131,124,3
137,1,FIRE,92,142,140,3
138,0,NOOP,92,142,156,3
139,1,FIRE,92,142,172,3
140,0,NOOP,92,142,188,3
141,1,FIRE,92,142,204,3
142,1,FIRE,92,142,220,3
143,0,NOOP,92,142,236,3
144,0,NOOP,92,142,252,3
145,1,FIRE,92,142,12,3
146,1,FIRE,92,142,28,3
147,1,FIRE,92,142,44,3
148,3,LEFT,184,62,60,3
149,2,RIGHT,92,131,76,3
150,3,LEFT,92,131,140,2
151,0,NOOP(refire),86,148,156,2
152,3,LEFT,172,74,172,2
153,3,LEFT,184,55,188,2
154,1,FIRE,184,55,204,2
155,1,FIRE,184,55,220,2
156,1,FIRE,184,55,236,2
157,2,RIGHT,92,131,252,2
158,1,FIRE,92,142,12,2
159,1,FIRE,92,142,28,2
160,2,RIGHT,0,191,44,2
161,3,LEFT,74,172,60,2
162,1,FIRE,0,191,124,1
163,0,NOOP(refire),0,191,140,1
164,3,LEFT,84,160,156,1
165,3,LEFT,0,191,104,0
