frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
179,1,FIRE,184,55,128,1
180,1,FIRE,184,55,144,1
181,0,NOOP,184,55,160,1
182,2,RIGHT,98,126,176,1
183,3,LEFT,184,56,192,1
184,0,NOOP,184,55,208,1
185,3,LEFT,184,55,224,1
186,1,FIRE,184,55,240,1
187,0,NOOP,184,55,0,1
188,2,RIGHT,92,131,16,1
189,0,NOOP,92,142,32,1
190,1,FIRE,92,142,48,1
191,0,NOOP,92,142,64,1
192,1,FIRE,92,142,80,1
193,3,LEFT,184,62,96,1
194,1,FIRE,184,55,112,1
195,2,RIGHT,92,131,128,1
196,1,FIRE,86,148,144,1
197,3,LEFT,178,68,160,1
198,1,FIRE,178,57,176,1
199,1,FIRE,178,57,192,1
200,2,RIGHT,86,137,208,1
201,1,FIRE,86,148,224,1
202,2,RIGHT,0,191,240,1
203,3,LEFT,86,160,0,1
204,0,NOOP,86,149,16,1
205,0,NOOP,86,149,32,1
206,0,NOOP,86,149,48,1
207,0,NOOP,86,149,64,1
208,1,FIRE,86,149,80,1
209,3,LEFT,172,74,96,1
210,2,RIGHT,104,121,112,1
211,3,LEFT,0,191,124,0
