frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
95,0,NOOP,92,142,168,4
96,3,LEFT,184,62,184,4
97,1,FIRE,184,55,200,4
98,3,LEFT,184,55,216,4
99,2,RIGHT,92,131,232,4
100,1,FIRE,92,142,248,4
101,0,NOOP,92,142,8,4
102,0,NOOP,92,142,24,4
103,0,NOOP,92,142,40,4
104,1,FIRE,92,142,56,4
105,1,FIRE,92,142,72,4
106,3,LEFT,184,62,88,4
107,0,NOOP,184,55,104,4
108,2,RIGHT,92,131,120,4
109,3,LEFT,172,74,136,4
110,0,NOOP,172,63,152,4
111,3,LEFT,184,55,168,4
112,3,LEFT,184,55,184,4
113,1,FIRE,184,55,200,4
114,2,RIGHT,92,131,216,4
115,0,NOOP,80,154,232,4
116,0,NOOP,80,154,248,4
117,0,NOOP,80,154,8,4
118,3,LEFT,172,74,24,4
119,3,LEFT,184,55,40,4
120,2,RIGHT,92,131,56,4
121,1,FIRE,86,148,72,4
122,3,LEFT,178,68,88,4
123,1,FIRE,178,57,104,4
124,3,LEFT,184,55,120,4
125,2,RIGHT,92,131,136,4
126,3,LEFT,184,62,152,4
127,2,RIGHT,98,126,168,4
128,3,LEFT,184,56,184,4
129,3,LEFT,184,55,200,4
130,0,NOOP,184,55,216,4
131,1,FIRE,184,55,232,4
132,1,FIRE,184,55,248,4
133,2,RIGHT,92,131,8,4
134,1,FIRE,92,142,24,4
135,1,FIRE,92,142,40,4
136,3,LEFT,184,62,56,4
137,1,FIRE,184,55,72,4
138,2,RIGHT,92,131,88,4
139,3,LEFT,172,74,104,4
140,3,LEFT,184,55,120,4
141,2,RIGHT,92,131,136,4
142,3,LEFT,184,62,152,4
143,2,RIGHT,92,131,168,4
144,3,LEFT,184,62,184,4
145,2,RIGHT,92,131,200,4
146,0,NOOP,74,160,216,4
147,3,LEFT,80,143,24,3
148,0,NOOP(refire),80,154,40,3
149,3,LEFT,172,74,56,3
150,3,LEFT,184,55,72,3
151,1,FIRE,184,55,88,3
152,1,FIRE,184,55,104,3
153,2,RIGHT,98,126,120,3
154,1,FIRE,92,142,136,3
155,2,RIGHT,0,191,152,3
156,0,NOOP,0,191,168,3
157,2,RIGHT,0,191,184,3
158,2,RIGHT,0,191,200,3
159,3,LEFT,84,160,216,3
160,3,LEFT,178,68,232,3
161,0,NOOP,182,55,248,3
162,3,LEFT,184,55,8,3
163,1,FIRE,184,55,24,3
164,3,LEFT,184,55,40,3
165,0,NOOP,184,55,56,3
166,0,NOOP,184,55,72,3
167,3,LEFT,184,55,88,3
168,2,RIGHT,92,131,104,3
169,1,FIRE,92,142,120,3
170,2,RIGHT,0,191,136,3
171,3,LEFT,86,160,152,3
172,1,FIRE,92,143,168,3
173,1,FIRE,92,143,184,3
174,1,FIRE,92,143,200,3
175,1,FIRE,92,143,216,3
176,2,RIGHT,0,191,232,3
177,1,FIRE,0,191,248,3
178,3,LEFT,98,148,8,3
179,3,LEFT,184,56,24,3
180,3,LEFT,184,55,40,3
181,0,NOOP,184,55,56,3
182,2,RIGHT,92,131,72,3
183,2,RIGHT,0,191,88,3
184,3,LEFT,92,154,104,3
185,0,NOOP,92,143,120,3
186,0,NOOP,92,143,136,3
187,3,LEFT,184,62,152,3
188,0,NOOP,184,55,168,3
189,2,RIGHT,92,131,184,3
190,0,NOOP,92,142,200,3
191,1,FIRE,92,142,216,3
192,1,FIRE,92,142,232,3
193,3,LEFT,178,68,248,3
194,2,RIGHT,86,137,8,3
195,3,LEFT,178,68,24,3
196,3,LEFT,108,115,88,2
197,0,NOOP(refire),104,130,104,2
198,2,RIGHT,12,191,120,2
199,1,FIRE,0,191,136,2
200,3,LEFT,92,154,152,2
201,0,NOOP,92,143,168,2
202,3,LEFT,184,62,184,2
203,0,NOOP,184,55,200,2
204,1,FIRE,184,55,216,2
205,0,NOOP,184,55,232,2
206,0,NOOP,184,55,248,2
207,0,NOOP,184,55,8,2
208,1,FIRE,184,55,24,2
209,0,NOOP,184,55,40,2
210,0,NOOP,184,55,56,2
211,2,RIGHT,92,131,72,2
212,1,FIRE,92,142,88,2
213,0,NOOP,92,142,104,2
214,1,FIRE,92,142,120,2
215,0,NOOP,92,142,136,2
216,0,NOOP,92,142,152,2
217,1,FIRE,92,142,168,2
218,0,NOOP,92,142,184,2
219,1,FIRE,92,142,200,2
220,0,NOOP,92,142,216,2
221,0,NOOP,92,142,232,2
222,1,FIRE,92,142,248,2
223,1,FIRE,92,142,8,2
224,1,FIRE,92,142,24,2
225,2,RIGHT,0,191,40,2
226,1,FIRE,0,191,56,2
227,1,FIRE,0,191,72,2
228,2,RIGHT,0,191,88,2
229,0,NOOP,0,191,104,2
230,2,RIGHT,0,191,120,2
231,1,FIRE,0,191,136,2
232,0,NOOP,0,191,152,2
233,0,NOOP,0,191,168,2
234,0,NOOP,0,191,184,2
235,2,RIGHT,0,191,200,2
236,1,FIRE,0,191,216,2
237,1,FIRE,0,191,232,2
238,0,NOOP,0,191,248,2
239,0,NOOP,0,191,8,2
240,3,LEFT,84,160,24,2
241,3,LEFT,178,68,40,2
242,3,LEFT,184,55,56,2
243,2,RIGHT,114,109,72,2
244,2,RIGHT,24,191,88,2
245,3,LEFT,24,191,152,1
246,0,NOOP(refire),24,191,168,1
247,2,RIGHT,0,191,184,1
248,0,NOOP,0,191,200,1
249,0,NOOP,0,191,216,1
250,0,NOOP,0,191,232,1
251,1,FIRE,0,191,248,1
252,1,FIRE,0,191,8,1
253,1,FIRE,0,191,24,1
254,3,LEFT,84,160,40,1
255,0,NOOP,102,133,56,1
256,3,LEFT,184,55,72,1
257,3,LEFT,184,55,88,1
258,1,FIRE,184,55,104,1
259,2,RIGHT,98,126,120,1
260,0,NOOP,98,136,136,1
261,0,NOOP,98,136,152,1
262,0,NOOP,98,136,168,1
263,1,FIRE,98,136,184,1
264,0,NOOP,98,136,200,1
265,1,FIRE,98,136,216,1
266,1,FIRE,98,136,232,1
267,1,FIRE,98,136,248,1
268,3,LEFT,184,56,8,1
269,1,FIRE,184,55,24,1
270,0,NOOP,184,55,40,1
271,2,RIGHT,92,131,56,1
272,1,FIRE,92,142,72,1
273,0,NOOP,92,142,88,1
274,2,RIGHT,24,191,104,1
275,1,FIRE,24,191,120,1
276,0,NOOP,24,191,136,1
277,1,FIRE,24,191,152,1
278,2,RIGHT,0,191,168,1
279,1,FIRE,0,191,184,1
280,2,RIGHT,0,191,200,1
281,3,LEFT,84,160,216,1
282,1,FIRE,84,151,232,1
283,0,NOOP,84,151,248,1
284,0,NOOP,84,151,8,1
285,1,FIRE,84,151,24,1
286,2,RIGHT,0,191,40,1
287,2,RIGHT,0,191,56,1
288,3,LEFT,84,160,72,1
289,2,RIGHT,0,191,88,1
290,3,LEFT,96,150,104,1
291,0,NOOP,96,139,120,1
292,1,FIRE,96,139,136,1
293,1,FIRE,96,139,152,1
294,1,FIRE,96,139,168,1
295,0,NOOP,96,139,184,1
296,0,NOOP,96,139,200,1
297,3,LEFT,184,57,216,1
298,1,FIRE,184,55,232,1
299,2,RIGHT,92,131,248,1
300,3,LEFT,184,62,8,1
301,2,RIGHT,92,131,24,1
302,3,LEFT,184,62,40,1
303,3,LEFT,184,55,56,1
304,0,NOOP,184,55,72,1
305,1,FIRE,184,55,88,1
306,3,LEFT,184,55,104,1
307,2,RIGHT,104,121,120,1
308,2,RIGHT,12,191,136,1
309,3,LEFT,68,176,152,1
310,2,RIGHT,0,191,168,1
311,3,LEFT,92,154,184,1
312,1,FIRE,92,143,200,1
313,2,RIGHT,0,191,216,1
314,1,FIRE,0,191,80,0
