frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
141,0,NOOP,98,137,216,2
142,1,FIRE,98,137,232,2
143,3,LEFT,184,62,248,2
144,0,NOOP,184,55,8,2
145,3,LEFT,184,55,24,2
146,3,LEFT,184,55,40,2
147,3,LEFT,184,55,56,2
148,3,LEFT,184,55,72,2
149,2,RIGHT,98,126,88,2
150,2,RIGHT,0,191,104,2
151,3,LEFT,86,160,120,2
152,1,FIRE,86,149,136,2
153,1,FIRE,86,149,152,2
154,1,FIRE,86,149,168,2
155,1,FIRE,86,149,184,2
156,3,LEFT,178,68,200,2
157,0,NOOP,178,57,216,2
158,0,NOOP,178,57,232,2
159,2,RIGHT,86,137,248,2
160,0,NOOP,80,154,8,2
161,0,NOOP,80,154,24,2
162,2,RIGHT,0,191,40,2
163,1,FIRE,0,191,56,2
164,0,NOOP,0,191,72,2
165,0,NOOP,0,191,88,2
166,1,FIRE,0,191,104,2
167,3,LEFT,84,160,120,2
168,3,LEFT,178,68,136,2
169,1,FIRE,178,57,152,2
170,1,FIRE,178,57,168,2
171,3,LEFT,184,55,184,2
172,0,NOOP,184,55,200,2
173,3,LEFT,184,55,216,2
174,3,LEFT,184,55,232,2
175,1,FIRE,184,55,248,2
176,2,RIGHT,92,131,8,2
177,3,LEFT,184,62,24,2
178,0,NOOP,184,55,40,2
179,0,NOOP,184,55,56,2
180,2,RIGHT,92,131,72,2
181,1,FIRE,92,142,88,2
182,1,FIRE,92,142,104,2
183,3,LEFT,178,68,120,2
184,3,LEFT,184,55,136,2
185,1,FIRE,184,55,152,2
186,1,FIRE,184,55,168,2
187,2,RIGHT,104,121,184,2
188,3,LEFT,184,55,200,2
189,2,RIGHT,92,131,216,2
190,2,RIGHT,0,191,232,2
191,1,FIRE,0,191,248,2
192,2,RIGHT,0,191,8,2
193,3,LEFT,84,160,24,2
194,3,LEFT,178,68,40,2
195,3,LEFT,184,55,56,2
196,1,FIRE,184,55,72,2
197,0,NOOP,184,55,88,2
198,2,RIGHT,92,131,104,2
199,0,NOOP,92,142,120,2
200,0,NOOP,92,142,136,2
201,3,LEFT,184,62,152,2
202,1,FIRE,184,55,168,2
203,1,FIRE,184,55,184,2
204,1,FIRE,184,55,200,2
205,2,RIGHT,98,126,216,2
206,1,FIRE,98,136,232,2
207,0,NOOP,98,136,248,2
208,1,FIRE,98,136,8,2
209,1,FIRE,98,136,24,2
210,2,RIGHT,0,191,40,2
211,1,FIRE,0,191,56,2
212,3,LEFT,98,148,72,2
213,1,FIRE,98,137,88,2
214,3,LEFT,178,68,104,2
215,0,NOOP,178,57,120,2
216,3,LEFT,184,55,136,2
217,0,NOOP,184,55,152,2
218,0,NOOP,184,55,168,2
219,0,NOOP,184,55,184,2
220,0,NOOP,184,55,200,2
221,2,RIGHT,92,131,216,2
222,3,LEFT,172,74,232,2
223,1,FIRE,172,63,248,2
224,3,LEFT,184,55,8,2
225,3,LEFT,184,55,24,2
226,0,NOOP,184,55,40,2
227,1,FIRE,184,55,56,2
228,3,LEFT,184,55,72,2
229,1,FIRE,184,55,88,2
230,1,FIRE,184,55,104,2
231,2,RIGHT,92,131,120,2
232,0,NOOP,92,142,136,2
233,0,NOOP,92,142,152,2
234,2,RIGHT,0,191,168,2
235,3,LEFT,74,172,184,2
236,0,NOOP,74,161,200,2
237,2,RIGHT,0,191,216,2
238,3,LEFT,80,166,232,2
239,1,FIRE,80,155,248,2
240,0,NOOP,80,155,8,2
241,3,LEFT,154,92,24,2
242,0,NOOP,154,81,40,2
243,1,FIRE,154,81,56,2
244,1,FIRE,154,81,72,2
245,1,FIRE,154,81,88,2
246,3,LEFT,184,55,104,2
247,2,RIGHT,98,126,120,2
248,3,LEFT,184,56,136,2
249,1,FIRE,184,55,152,2
250,1,FIRE,184,55,168,2
251,1,FIRE,184,55,184,2
252,1,FIRE,184,55,200,2
253,3,LEFT,184,55,216,2
254,2,RIGHT,92,131,232,2
255,1,FIRE,92,142,248,2
256,0,NOOP,92,142,8,2
257,3,LEFT,184,62,24,2
258,0,NOOP,184,55,40,2
259,0,NOOP,184,55,56,2
260,2,RIGHT,104,121,72,2
261,3,LEFT,184,55,88,2
262,2,RIGHT,92,131,104,2
263,0,NOOP,92,142,120,2
264,0,NOOP,92,142,136,2
265,3,LEFT,178,68,152,2
266,1,FIRE,178,57,168,2
267,2,RIGHT,86,137,184,2
268,3,LEFT,86,137,248,1
269,0,NOOP(refire),86,148,8,1
270,3,LEFT,178,68,24,1
271,1,FIRE,178,57,40,1
272,0,NOOP,178,57,56,1
273,0,NOOP,178,57,72,1
274,0,NOOP,178,57,88,1
275,1,FIRE,178,57,104,1
276,0,NOOP,178,57,120,1
277,1,FIRE,178,57,136,1
278,1,FIRE,178,57,152,1
279,2,RIGHT,86,137,168,1
280,3,LEFT,22,191,108,0
