frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
118,0,NOOP,0,191,80,4
119,0,NOOP,0,191,96,4
120,3,LEFT,96,150,112,4
121,3,LEFT,184,57,128,4
122,3,LEFT,184,55,144,4
123,2,RIGHT,98,126,160,4
124,2,RIGHT,0,191,176,4
125,2,RIGHT,0,191,192,4
126,1,FIRE,0,191,208,4
127,3,LEFT,80,166,224,4
128,3,LEFT,172,74,240,4
129,3,LEFT,184,55,0,4
130,1,FIRE,184,55,16,4
131,3,LEFT,184,55,32,4
132,0,NOOP,184,55,48,4
133,0,NOOP,184,55,64,4
134,3,LEFT,184,55,80,4
135,3,LEFT,184,55,96,4
136,2,RIGHT,92,131,112,4
137,0,NOOP,86,148,128,4
138,1,FIRE,86,148,144,4
139,1,FIRE,86,148,160,4
140,0,NOOP,86,148,176,4
141,1,FIRE,86,148,192,4
142,1,FIRE,86,148,208,4
143,3,LEFT,178,68,224,4
144,3,LEFT,184,55,240,4
145,2,RIGHT,92,131,0,4
146,1,FIRE,92,142,16,4
147,2,RIGHT,0,191,32,4
148,0,NOOP,0,191,48,4
149,3,LEFT,84,160,64,4
150,1,FIRE,84,151,80,4
151,1,FIRE,84,151,96,4
152,3,LEFT,178,68,112,4
153,0,NOOP,178,57,128,4
154,0,NOOP,178,57,144,4
155,0,NOOP,178,57,160,4
156,2,RIGHT,84,139,176,4
157,0,NOOP,84,150,192,4
158,0,NOOP,84,150,208,4
159,3,LEFT,178,68,224,4
160,2,RIGHT,96,127,240,4
161,3,LEFT,184,57,0,4
162,3,LEFT,184,55,16,4
163,0,NOOP,184,55,32,4
164,0,NOOP,184,55,48,4
165,0,NOOP,184,55,64,4
166,0,NOOP,184,55,80,4
167,1,FIRE,184,55,96,4
168,2,RIGHT,92,131,112,4
169,0,NOOP,92,142,128,4
170,1,FIRE,92,142,144,4
171,0,NOOP,92,142,160,4
172,0,NOOP,92,142,176,4
173,1,FIRE,92,142,192,4
174,0,NOOP,92,142,208,4
175,3,LEFT,184,62,224,4
176,0,NOOP,184,55,240,4
177,1,FIRE,184,55,0,4
178,0,NOOP,184,55,16,4
179,1,FIRE,184,55,32,4
180,3,LEFT,184,55,48,4
181,0,NOOP,184,55,64,4
182,2,RIGHT,98,126,80,4
183,1,FIRE,98,136,96,4
184,3,LEFT,184,56,112,4
185,0,NOOP,184,55,128,4
186,2,RIGHT,92,131,144,4
187,3,LEFT,184,62,160,4
188,1,FIRE,184,55,176,4
189,1,FIRE,184,55,192,4
190,1,FIRE,184,55,208,4
191,0,NOOP,184,55,224,4
192,1,FIRE,184,55,240,4
193,2,RIGHT,92,131,0,4
194,2,RIGHT,0,191,16,4
195,3,LEFT,92,154,32,4
196,2,RIGHT,0,191,96,3
197,0,NOOP(refire),0,191,112,3
198,3,LEFT,84,160,128,3
199,3,LEFT,178,68,144,3
200,3,LEFT,184,55,160,3
201,3,LEFT,92,131,224,2
202,0,NOOP(refire),86,148,240,2
203,3,LEFT,178,68,0,2
204,1,FIRE,184,55,16,2
205,1,FIRE,184,55,32,2
206,3,LEFT,184,55,48,2
207,0,NOOP,184,55,64,2
208,1,FIRE,184,55,80,2
209,2,RIGHT,92,131,96,2
210,1,FIRE,80,154,112,2
211,2,RIGHT,0,191,128,2
212,3,LEFT,84,160,144,2
213,3,LEFT,178,68,160,2
214,3,LEFT,184,55,176,2
215,0,NOOP,184,55,192,2
216,2,RIGHT,92,131,208,2
217,0,NOOP,92,142,224,2
218,3,LEFT,184,62,240,2
219,1,FIRE,184,55,0,2
220,1,FIRE,184,55,16,2
221,1,FIRE,184,55,32,2
222,3,LEFT,184,55,48,2
223,1,FIRE,184,55,64,2
224,0,NOOP,184,55,80,2
225,1,FIRE,184,55,96,2
226,0,NOOP,184,55,112,2
227,3,LEFT,184,55,128,2
228,3,LEFT,184,55,144,2
229,1,FIRE,184,55,160,2
230,1,FIRE,184,55,176,2
231,3,LEFT,184,55,192,2
232,1,FIRE,184,55,208,2
233,2,RIGHT,92,131,224,2
234,0,NOOP,86,148,240,2
235,2,RIGHT,0,191,0,2
236,2,RIGHT,0,191,16,2
237,2,RIGHT,0,191,32,2
238,0,NOOP,0,191,48,2
239,2,RIGHT,0,191,64,2
240,0,NOOP,0,191,80,2
241,1,FIRE,0,191,96,2
242,3,LEFT,84,160,112,2
243,3,LEFT,178,68,128,2
244,0,NOOP,178,57,144,2
245,1,FIRE,178,57,160,2
246,3,LEFT,184,55,176,2
247,3,LEFT,184,55,192,2
248,3,LEFT,184,55,208,2
249,2,RIGHT,92,131,224,2
250,3,LEFT,184,62,240,2
251,0,NOOP,184,55,0,2
252,1,FIRE,184,55,16,2
253,0,NOOP,184,55,32,2
254,3,LEFT,184,55,48,2
255,1,FIRE,184,55,64,2
256,2,RIGHT,98,126,80,2
257,0,NOOP,98,136,96,2
258,1,FIRE,98,136,112,2
259,2,RIGHT,0,191,128,2
260,2,RIGHT,0,191,144,2
261,3,LEFT,84,160,160,2
262,1,FIRE,84,151,176,2
263,0,NOOP,84,151,192,2
264,3,LEFT,178,68,208,2
265,3,LEFT,184,55,224,2
266,0,NOOP,184,55,240,2
267,1,FIRE,184,55,0,2
268,2,RIGHT,92,131,16,2
269,1,FIRE,92,142,32,2
270,0,NOOP,92,142,48,2
271,1,FIRE,92,142,64,2
272,1,FIRE,92,142,80,2
273,0,NOOP,92,142,96,2
274,0,NOOP,92,142,112,2
275,1,FIRE,92,142,128,2
276,3,LEFT,172,74,144,2
277,3,LEFT,184,55,160,2
278,1,FIRE,184,55,176,2
279,1,FIRE,184,55,192,2
280,0,NOOP,184,55,208,2
281,0,NOOP,184,55,224,2
282,3,LEFT,184,55,240,2
283,1,FIRE,184,55,0,2
284,1,FIRE,184,55,16,2
285,0,NOOP,184,55,32,2
286,1,FIRE,184,55,48,2
287,2,RIGHT,104,121,64,2
288,1,FIRE,104,130,80,2
289,3,LEFT,184,55,96,2
290,1,FIRE,184,55,112,2
291,3,LEFT,184,55,128,2
292,3,LEFT,184,55,144,2
293,1,FIRE,184,55,160,2
294,0,NOOP,184,55,176,2
295,0,NOOP,184,55,192,2
296,0,NOOP,184,55,208,2
297,1,FIRE,184,55,224,2
298,2,RIGHT,104,121,240,2
299,2,RIGHT,12,191,0,2
300,1,FIRE,12,191,16,2
301,3,LEFT,104,142,32,2
302,0,NOOP,104,131,48,2
303,0,NOOP,104,131,64,2
304,1,FIRE,104,131,80,2
305,3,LEFT,184,55,96,2
306,1,FIRE,184,55,112,2
307,1,FIRE,184,55,128,2
308,2,RIGHT,98,126,144,2
309,1,FIRE,98,136,160,2
310,1,FIRE,98,136,176,2
311,1,FIRE,98,136,192,2
312,0,NOOP,98,136,208,2
313,3,LEFT,184,56,224,2
314,1,FIRE,184,55,240,2
315,0,NOOP,184,55,0,2
316,3,LEFT,184,55,16,2
317,1,FIRE,184,55,32,2
318,2,RIGHT,92,131,48,2
319,1,FIRE,80,154,64,2
320,1,FIRE,80,154,80,2
321,1,FIRE,80,154,96,2
322,0,NOOP,80,154,112,2
323,0,NOOP,80,154,128,2
324,3,LEFT,80,143,192,1
325,0,NOOP(refire),74,160,208,1
326,3,LEFT,160,85,224,1
327,3,LEFT,184,55,240,1
328,0,NOOP,184,55,0,1
329,0,NOOP,184,55,16,1
330,1,FIRE,184,55,32,1
331,1,FIRE,184,55,48,1
332,0,NOOP,184,55,64,1
333,0,NOOP,184,55,80,1
334,1,FIRE,184,55,96,1
335,2,RIGHT,92,131,112,1
336,0,NOOP,92,142,128,1
337,0,NOOP,92,142,144,1
338,1,FIRE,92,142,160,1
339,0,NOOP,92,142,176,1
340,3,LEFT,184,62,192,1
341,0,NOOP,184,55,208,1
342,3,LEFT,184,55,224,1
343,3,LEFT,184,55,240,1
344,2,RIGHT,92,131,0,1
345,0,NOOP,92,142,16,1
346,1,FIRE,92,142,32,1
347,0,NOOP,92,142,48,1
348,0,NOOP,92,142,64,1
349,0,NOOP,92,142,80,1
350,1,FIRE,92,142,96,1
351,1,FIRE,92,142,112,1
352,3,LEFT,184,62,128,1
353,0,NOOP,184,55,144,1
354,3,LEFT,184,55,160,1
355,1,FIRE,184,55,176,1
356,2,RIGHT,108,115,192,1
357,3,LEFT,184,55,208,1
358,0,NOOP,184,55,224,1
359,2,RIGHT,92,131,240,1
360,0,NOOP,92,142,0,1
361,1,FIRE,92,142,16,1
362,3,LEFT,184,62,32,1
363,2,RIGHT,92,131,48,1
364,0,NOOP,92,142,64,1
365,0,NOOP,92,142,80,1
366,3,LEFT,178,68,96,1
367,3,LEFT,0,191,64,0
