frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
108,3,LEFT,80,166,96,5
109,2,RIGHT,0,191,112,5
110,3,LEFT,84,160,128,5
111,0,NOOP,84,151,144,5
112,3,LEFT,172,74,160,5
113,3,LEFT,184,55,176,5
114,3,LEFT,184,55,192,5
115,3,LEFT,184,55,208,5
116,2,RIGHT,92,131,224,5
117,3,LEFT,172,74,240,5
118,3,LEFT,184,55,0,5
119,0,NOOP,184,55,16,5
120,2,RIGHT,92,131,32,5
121,2,RIGHT,0,191,48,5
122,3,LEFT,80,166,64,5
123,2,RIGHT,0,191,80,5
124,1,FIRE,0,191,96,5
125,1,FIRE,0,191,112,5
126,2,RIGHT,0,191,128,5
127,3,LEFT,84,160,144,5
128,3,LEFT,178,68,160,5
129,3,LEFT,184,55,176,5
130,3,LEFT,92,131,240,4
131,0,NOOP(refire),92,142,0,4
132,2,RIGHT,0,191,16,4
133,3,LEFT,74,171,32,4
134,0,NOOP,74,161,48,4
135,0,NOOP,74,161,64,4
136,0,NOOP,74,161,80,4
137,1,FIRE,74,161,96,4
138,0,NOOP,74,161,112,4
139,1,FIRE,74,161,128,4
140,0,NOOP,74,161,144,4
141,3,LEFT,166,80,160,4
142,3,LEFT,184,55,176,4
143,3,LEFT,184,55,192,4
144,2,RIGHT,92,131,208,4
145,2,RIGHT,0,191,224,4
146,2,RIGHT,0,191,240,4
147,1,FIRE,0,191,0,4
148,0,NOOP,0,191,16,4
149,3,LEFT,84,160,32,4
150,0,NOOP,84,151,48,4
151,0,NOOP,84,151,64,4
152,1,FIRE,84,151,80,4
153,3,LEFT,178,68,96,4
154,1,FIRE,182,55,112,4
155,0,NOOP,182,55,128,4
156,3,LEFT,184,55,144,4
157,2,RIGHT,92,131,160,4
158,1,FIRE,86,148,176,4
159,0,NOOP,86,148,192,4
160,2,RIGHT,0,191,208,4
161,2,RIGHT,0,191,224,4
162,3,LEFT,84,160,240,4
163,0,NOOP,90,145,0,4
164,3,LEFT,182,62,16,4
165,1,FIRE,182,55,32,4
166,0,NOOP,182,55,48,4
167,1,FIRE,182,55,64,4
168,2,RIGHT,90,133,80,4
169,1,FIRE,84,150,96,4
170,3,LEFT,178,68,112,4
171,1,FIRE,178,57,128,4
172,2,RIGHT,90,133,144,4
173,1,FIRE,90,144,160,4
174,3,LEFT,182,62,176,4
175,1,FIRE,182,55,192,4
176,3,LEFT,184,55,208,4
177,0,NOOP,184,55,224,4
178,1,FIRE,184,55,240,4
179,0,NOOP,184,55,0,4
180,0,NOOP,184,55,16,4
181,2,RIGHT,92,131,32,4
182,3,LEFT,92,131,96,3
183,0,NOOP(refire),92,142,112,3
184,3,LEFT,184,62,128,3
185,1,FIRE,184,55,144,3
186,1,FIRE,184,55,160,3
187,0,NOOP,184,55,176,3
188,2,RIGHT,104,121,192,3
189,2,RIGHT,12,191,208,3
190,2,RIGHT,0,191,224,3
191,2,RIGHT,0,191,240,3
192,2,RIGHT,0,191,0,3
193,2,RIGHT,0,191,16,3
194,3,LEFT,84,160,32,3
195,0,NOOP,90,145,48,3
196,0,NOOP,90,145,64,3
197,1,FIRE,90,145,80,3
198,3,LEFT,178,68,96,3
199,3,LEFT,184,55,112,3
200,0,NOOP,184,55,128,3
201,0,NOOP,184,55,144,3
202,0,NOOP,184,55,160,3
203,0,NOOP,184,55,176,3
204,2,RIGHT,92,131,192,3
205,2,RIGHT,0,191,208,3
206,1,FIRE,0,191,224,3
207,0,NOOP,0,191,240,3
208,1,FIRE,0,191,0,3
209,1,FIRE,0,191,16,3
210,3,LEFT,80,166,32,3
211,3,LEFT,172,74,48,3
212,1,FIRE,172,63,64,3
213,0,NOOP,172,63,80,3
214,3,LEFT,184,55,96,3
215,2,RIGHT,92,131,112,3
216,1,FIRE,80,154,128,3
217,2,RIGHT,0,191,144,3
218,0,NOOP,0,191,160,3
219,3,LEFT,86,160,176,3
220,2,RIGHT,0,191,192,3
221,3,LEFT,0,191,0,2
222,0,NOOP(refire),0,191,16,2
223,3,LEFT,98,148,32,2
224,3,LEFT,184,56,48,2
225,3,LEFT,184,55,64,2
226,3,LEFT,98,126,128,1
227,0,NOOP(refire),98,136,144,1
228,2,RIGHT,18,191,160,1
229,3,LEFT,74,171,176,1
230,1,FIRE,74,161,192,1
231,0,NOOP,74,161,208,1
232,1,FIRE,74,161,224,1
233,0,NOOP,74,161,240,1
234,1,FIRE,74,161,0,1
235,1,FIRE,74,161,16,1
236,3,LEFT,166,80,32,1
237,0,NOOP,166,69,48,1
238,2,RIGHT,74,149,64,1
239,2,RIGHT,0,191,80,1
240,2,RIGHT,0,191,96,1
241,3,LEFT,84,160,112,1
242,2,RIGHT,0,191,128,1
243,3,LEFT,96,150,144,1
244,1,FIRE,96,139,160,1
245,0,NOOP,96,139,176,1
246,0,NOOP,96,139,192,1
247,0,NOOP,96,139,208,1
248,2,RIGHT,0,191,224,1
249,2,RIGHT,0,191,240,1
250,2,RIGHT,0,191,0,1
251,1,FIRE,0,191,16,1
252,3,LEFT,80,166,32,1
253,1,FIRE,80,155,48,1
254,0,NOOP,80,155,64,1
255,0,NOOP,80,155,80,1
256,0,NOOP,80,155,96,1
257,1,FIRE,80,155,112,1
258,0,NOOP,80,155,128,1
259,0,NOOP,80,155,144,1
260,1,FIRE,80,155,160,1
261,2,RIGHT,0,191,176,1
262,1,FIRE,0,191,192,1
263,2,RIGHT,0,191,208,1
264,0,NOOP,0,191,224,1
265,3,LEFT,84,160,240,1
266,0,NOOP,84,151,0,1
267,1,FIRE,84,151,16,1
268,0,NOOP,84,151,32,1
269,3,LEFT,178,68,48,1
270,3,LEFT,184,55,64,1
271,2,RIGHT,92,131,80,1
272,3,LEFT,160,85,96,1
273,3,LEFT,0,191,48,0
