frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
180,0,NOOP,184,55,128,2
181,1,FIRE,184,55,144,2
182,2,RIGHT,92,131,160,2
183,2,RIGHT,0,191,176,2
184,3,LEFT,92,154,192,2
185,2,RIGHT,0,191,208,2
186,0,NOOP,0,191,224,2
187,0,NOOP,0,191,240,2
188,3,LEFT,92,154,0,2
189,3,LEFT,184,62,16,2
190,2,RIGHT,98,126,32,2
191,0,NOOP,98,136,48,2
192,3,LEFT,92,131,112,1
193,0,NOOP(refire),86,148,128,1
194,3,LEFT,154,90,144,1
195,3,LEFT,184,55,160,1
196,2,RIGHT,92,131,176,1
197,1,FIRE,92,142,192,1
198,0,NOOP,92,142,208,1
199,0,NOOP,92,142,224,1
200,1,FIRE,92,142,240,1
201,1,FIRE,92,142,0,1
202,0,NOOP,92,142,16,1
203,1,FIRE,92,142,32,1
204,2,RIGHT,0,191,48,1
205,2,RIGHT,0,191,64,1
206,3,LEFT,84,160,80,1
207,3,LEFT,178,68,96,1
208,0,NOOP,182,55,112,1
209,2,RIGHT,90,133,128,1
210,1,FIRE,90,144,144,1
211,3,LEFT,172,74,160,1
212,2,RIGHT,90,133,176,1
213,2,RIGHT,0,191,192,1
214,3,LEFT,90,155,208,1
215,2,RIGHT,0,191,224,1
216,3,LEFT,90,155,240,1
217,3,LEFT,182,62,0,1
218,1,FIRE,182,55,16,1
219,2,RIGHT,90,133,32,1
220,2,RIGHT,0,191,48,1
221,2,RIGHT,0,191,64,1
222,0,NOOP,0,191,80,1
223,1,FIRE,0,191,96,1
224,3,LEFT,74,172,112,1
225,3,LEFT,166,80,128,1
226,3,LEFT,0,191,144,0
