frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
88,2,RIGHT,92,131,76,4
89,3,LEFT,184,62,92,4
90,0,NOOP,184,55,108,4
91,0,NOOP,184,55,124,4
92,0,NOOP,184,55,140,4
93,1,FIRE,184,55,156,4
94,3,LEFT,184,55,172,4
95,3,LEFT,184,55,188,4
96,1,FIRE,184,55,204,4
97,2,RIGHT,104,121,220,4
98,0,NOOP,104,130,236,4
99,0,NOOP,104,130,252,4
100,1,FIRE,104,130,12,4
101,0,NOOP,104,130,28,4
102,3,LEFT,184,55,44,4
103,0,NOOP,184,55,60,4
104,0,NOOP,184,55,76,4
105,0,NOOP,184,55,92,4
106,2,RIGHT,92,131,108,4
107,1,FIRE,92,142,124,4
108,2,RIGHT,0,191,140,4
109,0,NOOP,0,191,156,4
110,3,LEFT,86,160,172,4
111,1,FIRE,86,149,188,4
112,3,LEFT,172,74,204,4
113,3,LEFT,184,55,220,4
114,2,RIGHT,92,131,236,4
115,3,LEFT,172,74,252,4
116,3,LEFT,92,131,60,3
117,0,NOOP(refire),92,142,76,3
118,3,LEFT,184,62,92,3
119,0,NOOP,184,55,108,3
120,0,NOOP,184,55,124,3
121,0,NOOP,184,55,140,3
122,2,RIGHT,108,115,156,3
123,1,FIRE,108,126,172,3
124,1,FIRE,108,126,188,3
125,2,RIGHT,18,191,204,3
126,2,RIGHT,0,191,220,3
127,2,RIGHT,0,191,236,3
128,1,FIRE,0,191,252,3
129,3,LEFT,84,160,12,3
130,0,NOOP,84,151,28,3
131,1,FIRE,84,151,44,3
132,3,LEFT,178,68,60,3
133,1,FIRE,178,57,76,3
134,3,LEFT,184,55,92,3
135,3,LEFT,184,55,108,3
136,3,LEFT,184,55,124,3
137,2,RIGHT,98,126,140,3
138,2,RIGHT,0,191,156,3
139,1,FIRE,0,191,172,3
140,0,NOOP,0,191,188,3
141,2,RIGHT,0,191,204,3
142,2,RIGHT,0,191,220,3
143,1,FIRE,0,191,236,3
144,3,LEFT,84,160,252,3
145,0,NOOP,90,145,12,3
146,3,LEFT,182,62,28,3
147,2,RIGHT,98,126,44,3
148,0,NOOP,86,148,60,3
149,1,FIRE,86,148,76,3
150,0,NOOP,86,148,92,3
151,2,RIGHT,0,191,108,3
152,3,LEFT,86,160,124,3
153,0,NOOP,86,149,140,3
154,3,LEFT,178,68,156,3
155,3,LEFT,184,55,172,3
156,2,RIGHT,92,131,188,3
157,1,FIRE,92,142,204,3
158,3,LEFT,178,68,220,3
159,0,NOOP,178,57,236,3
160,3,LEFT,184,55,252,3
161,1,FIRE,184,55,12,3
162,2,RIGHT,92,131,28,3
163,3,LEFT,184,62,44,3
164,2,RIGHT,92,131,60,3
165,1,FIRE,86,148,76,3
166,1,FIRE,86,148,92,3
167,1,FIRE,86,148,108,3
168,0,NOOP,86,148,124,3
169,3,LEFT,178,68,140,3
170,3,LEFT,184,55,156,3
171,2,RIGHT,104,121,172,3
172,3,LEFT,184,55,188,3
173,3,LEFT,184,55,204,3
174,3,LEFT,184,55,220,3
175,2,RIGHT,98,126,236,3
176,3,LEFT,166,80,252,3
177,2,RIGHT,74,149,12,3
178,3,LEFT,166,80,28,3
179,1,FIRE,166,69,44,3
180,1,FIRE,166,69,60,3
181,1,FIRE,166,69,76,3
182,3,LEFT,184,55,92,3
183,0,NOOP,184,55,108,3
184,2,RIGHT,92,131,124,3
185,1,FIRE,92,142,140,3
186,1,FIRE,92,142,156,3
187,1,FIRE,92,142,172,3
188,1,FIRE,92,142,188,3
189,3,LEFT,184,62,204,3
190,0,NOOP,184,55,220,3
191,1,FIRE,184,55,236,3
192,1,FIRE,184,55,252,3
193,2,RIGHT,92,131,12,3
194,1,FIRE,92,142,28,3
195,1,FIRE,92,142,44,3
196,0,NOOP,92,142,60,3
197,0,NOOP,92,142,76,3
198,1,FIRE,92,142,92,3
199,1,FIRE,92,142,108,3
200,3,LEFT,184,62,124,3
201,0,NOOP,184,55,140,3
202,2,RIGHT,98,126,156,3
203,0,NOOP,98,136,172,3
204,3,LEFT,172,74,188,3
205,3,LEFT,184,55,204,3
206,1,FIRE,184,55,220,3
207,0,NOOP,184,55,236,3
208,1,FIRE,184,55,252,3
209,1,FIRE,184,55,12,3
210,2,RIGHT,92,131,28,3
211,0,NOOP,86,148,44,3
212,2,RIGHT,0,191,60,3
213,2,RIGHT,0,191,76,3
214,3,LEFT,84,160,92,3
215,1,FIRE,84,151,108,3
216,1,FIRE,84,151,124,3
217,1,FIRE,84,151,140,3
218,1,FIRE,84,151,156,3
219,3,LEFT,166,80,172,3
220,2,RIGHT,74,150,188,3
221,2,RIGHT,0,191,204,3
222,3,LEFT,84,160,220,3
223,1,FIRE,84,151,236,3
224,1,FIRE,84,151,252,3
225,1,FIRE,84,151,12,3
226,3,LEFT,172,74,28,3
227,2,RIGHT,80,145,44,3
228,1,FIRE,74,160,60,3
229,3,LEFT,166,80,76,3
230,2,RIGHT,74,150,92,3
231,3,LEFT,166,80,108,3
232,2,RIGHT,84,139,124,3
233,3,LEFT,178,68,140,3
234,1,FIRE,178,57,156,3
235,1,FIRE,178,57,172,3
236,2,RIGHT,84,139,188,3
237,2,RIGHT,0,191,204,3
238,1,FIRE,0,191,220,3
239,3,LEFT,84,160,236,3
240,0,NOOP,84,151,252,3
241,0,NOOP,84,151,12,3
242,1,FIRE,84,151,28,3
243,2,RIGHT,0,191,44,3
244,3,LEFT,84,160,60,3
245,3,LEFT,178,68,76,3
246,0,NOOP,178,57,92,3
247,2,RIGHT,0,191,156,2
248,0,NOOP(refire),0,191,172,2
249,3,LEFT,84,160,188,2
250,3,LEFT,178,68,204,2
251,3,LEFT,184,55,220,2
252,3,LEFT,92,131,28,1
253,0,NOOP(refire),86,148,44,1
254,3,LEFT,178,68,60,1
255,3,LEFT,184,55,76,1
256,1,FIRE,184,55,92,1
257,3,LEFT,184,55,108,1
258,0,NOOP,184,55,124,1
259,3,LEFT,184,55,140,1
260,2,RIGHT,92,131,156,1
261,3,LEFT,184,62,172,1
262,1,FIRE,184,55,188,1
263,2,RIGHT,98,126,204,1
264,1,FIRE,98,136,220,1
265,1,FIRE,98,136,236,1
266,1,FIRE,98,136,252,1
267,1,FIRE,98,136,12,1
268,3,LEFT,184,62,28,1
269,0,NOOP,184,55,44,1
270,0,NOOP,184,55,60,1
271,0,NOOP,184,55,76,1
272,2,RIGHT,104,121,92,1
273,3,LEFT,184,55,108,1
274,2,RIGHT,98,126,124,1
275,1,FIRE,92,142,140,1
276,1,FIRE,92,142,156,1
277,2,RIGHT,0,191,172,1
278,0,NOOP,0,191,188,1
279,3,LEFT,86,160,204,1
280,0,NOOP,86,149,220,1
281,0,NOOP,86,149,236,1
282,0,NOOP,86,149,252,1
283,3,LEFT,178,68,12,1
284,2,RIGHT,86,137,28,1
285,3,LEFT,178,68,44,1
286,2,RIGHT,86,137,60,1
287,0,NOOP,86,148,76,1
288,0,NOOP,86,148,92,1
289,3,LEFT,178,68,108,1
290,1,FIRE,184,55,124,1
291,2,RIGHT,98,126,140,1
292,0,NOOP,92,142,156,1
293,0,NOOP,92,142,172,1
294,3,LEFT,178,68,188,1
295,0,NOOP,178,57,204,1
296,1,FIRE,178,57,220,1
297,2,RIGHT,86,137,236,1
298,2,RIGHT,0,191,252,1
299,3,LEFT,86,160,12,1
300,3,LEFT,178,68,28,1
301,3,LEFT,184,55,44,1
302,3,LEFT,184,55,60,1
303,1,FIRE,184,55,76,1
304,2,RIGHT,114,109,92,1
305,0,NOOP,0,191,52,0
