frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
153,3,LEFT,84,160,172,2
154,0,NOOP,84,151,188,2
155,1,FIRE,84,151,204,2
156,0,NOOP,84,151,220,2
157,3,LEFT,178,68,236,2
158,0,NOOP,178,57,252,2
159,1,FIRE,178,57,12,2
160,1,FIRE,178,57,28,2
161,0,NOOP,178,57,44,2
162,2,RIGHT,84,139,60,2
163,0,NOOP,80,154,76,2
164,0,NOOP,80,154,92,2
165,0,NOOP,80,154,108,2
166,0,NOOP,80,154,124,2
167,0,NOOP,80,154,140,2
168,3,LEFT,172,74,156,2
169,3,LEFT,184,55,172,2
170,3,LEFT,184,55,188,2
171,2,RIGHT,98,126,204,2
172,0,NOOP,80,154,220,2
173,3,LEFT,166,80,236,2
174,3,LEFT,184,55,252,2
175,1,FIRE,184,55,12,2
176,2,RIGHT,92,131,28,2
177,0,NOOP,80,154,44,2
178,3,LEFT,92,131,108,1
179,0,NOOP(refire),92,142,124,1
180,3,LEFT,184,62,140,1
181,1,FIRE,184,55,156,1
182,1,FIRE,184,55,172,1
183,0,NOOP,184,55,188,1
184,0,NOOP,184,55,204,1
185,2,RIGHT,92,131,220,1
186,0,NOOP,92,142,236,1
187,0,NOOP,92,142,252,1
188,0,NOOP,92,142,12,1
189,2,RIGHT,0,191,28,1
190,0,NOOP,0,191,44,1
191,2,RIGHT,0,191,60,1
192,1,FIRE,0,191,76,1
193,0,NOOP,0,191,92,1
194,2,RIGHT,0,191,108,1
195,1,FIRE,0,191,124,1
196,2,RIGHT,0,191,140,1
197,3,LEFT,84,160,156,1
198,1,FIRE,84,151,172,1
199,0,NOOP,84,151,188,1
200,1,FIRE,84,151,204,1
201,2,RIGHT,0,191,220,1
202,1,FIRE,0,191,236,1
203,3,LEFT,84,160,252,1
204,1,FIRE,84,151,12,1
205,0,NOOP,84,151,28,1
206,0,NOOP,84,151,44,1
207,1,FIRE,84,151,60,1
208,1,FIRE,84,151,76,1
209,0,NOOP,84,151,92,1
210,2,RIGHT,0,191,108,1
211,2,RIGHT,0,191,124,1
212,2,RIGHT,0,191,140,1
213,3,LEFT,84,160,156,1
214,2,RIGHT,0,191,172,1
215,1,FIRE,0,191,188,1
216,3,LEFT,84,160,204,1
217,3,LEFT,178,68,220,1
218,3,LEFT,184,55,236,1
219,2,RIGHT,92,131,252,1
220,3,LEFT,184,62,12,1
221,1,FIRE,184,55,28,1
222,1,FIRE,184,55,44,1
223,0,NOOP,184,55,60,1
224,2,RIGHT,92,131,76,1
225,1,FIRE,92,142,92,1
226,1,FIRE,92,142,108,1
227,3,LEFT,184,62,124,1
228,3,LEFT,0,191,108,0
