frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
96,2,RIGHT,0,191,252,3
97,3,LEFT,98,148,12,3
98,0,NOOP,98,137,28,3
99,1,FIRE,98,137,44,3
100,1,FIRE,98,137,60,3
101,0,NOOP,98,137,76,3
102,0,NOOP,98,137,92,3
103,0,NOOP,98,137,108,3
104,0,NOOP,98,137,124,3
105,0,NOOP,98,137,140,3
106,3,LEFT,184,56,156,3
107,0,NOOP,184,55,172,3
108,0,NOOP,184,55,188,3
109,1,FIRE,184,55,204,3
110,2,RIGHT,92,131,220,3
111,0,NOOP,92,142,236,3
112,0,NOOP,92,142,252,3
113,1,FIRE,92,142,12,3
114,1,FIRE,92,142,28,3
115,0,NOOP,92,142,44,3
116,1,FIRE,92,142,60,3
117,1,FIRE,92,142,76,3
118,0,NOOP,92,142,92,3
119,1,FIRE,92,142,108,3
120,2,RIGHT,0,191,124,3
121,2,RIGHT,0,191,140,3
122,2,RIGHT,0,191,156,3
123,1,FIRE,0,191,172,3
124,2,RIGHT,0,191,188,3
125,3,LEFT,84,160,204,3
126,1,FIRE,84,151,220,3
127,0,NOOP,84,151,236,3
128,1,FIRE,84,151,252,3
129,1,FIRE,84,151,12,3
130,1,FIRE,84,151,28,3
131,1,FIRE,84,151,44,3
132,3,LEFT,178,68,60,3
133,1,FIRE,178,57,76,3
134,1,FIRE,178,57,92,3
135,1,FIRE,178,57,108,3
136,1,FIRE,178,57,124,3
137,3,LEFT,184,55,140,3
138,1,FIRE,184,55,156,3
139,0,NOOP,184,55,172,3
140,3,LEFT,184,55,188,3
141,0,NOOP,184,55,204,3
142,2,RIGHT,92,131,220,3
143,3,LEFT,184,62,236,3
144,0,NOOP,184,55,252,3
145,0,NOOP,184,55,12,3
146,3,LEFT,184,55,28,3
147,0,NOOP,184,55,44,3
148,1,FIRE,184,55,60,3
149,2,RIGHT,92,131,76,3
150,0,NOOP,86,148,92,3
151,0,NOOP,86,148,108,3
152,3,LEFT,178,68,124,3
153,3,LEFT,184,55,140,3
154,2,RIGHT,92,131,156,3
155,3,LEFT,184,62,172,3
156,0,NOOP,184,55,188,3
157,1,FIRE,184,55,204,3
158,3,LEFT,184,55,220,3
159,1,FIRE,184,55,236,3
160,2,RIGHT,92,131,252,3
161,2,RIGHT,0,191,12,3
162,3,LEFT,74,172,28,3
163,1,FIRE,74,161,44,3
164,3,LEFT,160,86,60,3
165,3,LEFT,184,55,76,3
166,2,RIGHT,98,126,92,3
167,3,LEFT,184,56,108,3
168,0,NOOP,184,55,124,3
169,0,NOOP,184,55,140,3
170,1,FIRE,184,55,156,3
171,2,RIGHT,92,131,172,3
172,2,RIGHT,0,191,188,3
173,3,LEFT,92,154,204,3
174,2,RIGHT,0,191,220,3
175,2,RIGHT,0,191,236,3
176,3,LEFT,84,160,252,3
177,1,FIRE,84,151,12,3
178,1,FIRE,84,151,28,3
179,3,LEFT,178,68,44,3
180,0,NOOP,178,57,60,3
181,3,LEFT,184,55,76,3
182,2,RIGHT,98,126,92,3
183,0,NOOP,98,136,108,3
184,2,RIGHT,0,191,124,3
185,2,RIGHT,0,191,140,3
186,0,NOOP,0,191,156,3
187,1,FIRE,0,191,172,3
188,0,NOOP,0,191,188,3
189,0,NOOP,0,191,204,3
190,3,LEFT,84,160,220,3
191,3,LEFT,178,68,236,3
192,0,NOOP,178,57,252,3
193,0,NOOP,178,57,12,3
194,2,RIGHT,84,139,28,3
195,1,FIRE,84,150,44,3
196,2,RIGHT,0,191,60,3
197,2,RIGHT,0,191,76,3
198,1,FIRE,0,191,92,3
199,1,FIRE,0,191,108,3
200,1,FIRE,0,191,124,3
201,3,LEFT,84,160,140,3
202,3,LEFT,178,68,156,3
203,2,RIGHT,84,139,172,3
204,3,LEFT,166,80,188,3
205,3,LEFT,92,131,252,2
206,0,NOOP(refire),86,148,12,2
207,3,LEFT,178,68,28,2
208,3,LEFT,184,55,44,2
209,1,FIRE,184,55,60,2
210,0,NOOP,184,55,76,2
211,0,NOOP,184,55,92,2
212,1,FIRE,184,55,108,2
213,0,NOOP,184,55,124,2
214,1,FIRE,184,55,140,2
215,2,RIGHT,92,131,156,2
216,2,RIGHT,0,191,172,2
217,2,RIGHT,0,191,188,2
218,3,LEFT,84,160,204,2
219,3,LEFT,178,68,220,2
220,1,FIRE,178,57,236,2
221,0,NOOP,178,57,252,2
222,1,FIRE,178,57,12,2
223,1,FIRE,178,57,28,2
224,0,NOOP,178,57,44,2
225,2,RIGHT,90,133,60,2
226,1,FIRE,84,150,76,2
227,3,LEFT,178,68,92,2
228,3,LEFT,184,55,108,2
229,0,NOOP,184,55,124,2
230,0,NOOP,184,55,140,2
231,0,NOOP,184,55,156,2
232,0,NOOP,184,55,172,2
233,3,LEFT,184,55,188,2
234,1,FIRE,184,55,204,2
235,3,LEFT,184,55,220,2
236,3,LEFT,184,55,236,2
237,3,LEFT,184,55,252,2
238,3,LEFT,184,55,12,2
239,0,NOOP,184,55,28,2
240,1,FIRE,184,55,44,2
241,0,NOOP,184,55,60,2
242,2,RIGHT,92,131,76,2
243,0,NOOP,92,142,92,2
244,0,NOOP,92,142,108,2
245,3,LEFT,184,62,124,2
246,2,RIGHT,98,126,140,2
247,0,NOOP,92,142,156,2
248,1,FIRE,92,142,172,2
249,3,LEFT,184,62,188,2
250,0,NOOP,184,55,204,2
251,2,RIGHT,92,131,220,2
252,1,FIRE,92,142,236,2
253,3,LEFT,92,131,44,1
254,0,NOOP(refire),92,142,60,1
255,1,FIRE,92,142,76,1
256,3,LEFT,184,62,92,1
257,2,RIGHT,92,131,108,1
258,3,LEFT,172,74,124,1
259,1,FIRE,172,63,140,1
260,3,LEFT,184,55,156,1
261,3,LEFT,184,55,172,1
262,3,LEFT,184,55,188,1
263,0,NOOP,184,55,204,1
264,2,RIGHT,92,131,220,1
265,0,NOOP,92,142,236,1
266,0,NOOP,92,142,252,1
267,0,NOOP,92,142,12,1
268,0,NOOP,92,142,28,1
269,0,NOOP,92,142,44,1
270,1,FIRE,92,142,60,1
271,0,NOOP,92,142,76,1
272,1,FIRE,92,142,92,1
273,1,FIRE,92,142,108,1
274,0,NOOP,92,142,124,1
275,3,LEFT,184,62,140,1
276,2,RIGHT,92,131,156,1
277,0,NOOP,92,142,172,1
278,0,NOOP,92,142,188,1
279,0,NOOP,92,142,204,1
280,0,NOOP,92,142,220,1
281,0,NOOP,92,142,236,1
282,1,FIRE,92,142,252,1
283,3,LEFT,178,68,12,1
284,1,FIRE,178,57,28,1
285,2,RIGHT,86,137,44,1
286,1,FIRE,74,160,60,1
287,1,FIRE,74,160,76,1
288,1,FIRE,74,160,92,1
289,3,LEFT,166,80,108,1
290,1,FIRE,166,69,124,1
291,3,LEFT,184,55,140,1
292,2,RIGHT,92,131,156,1
293,3,LEFT,184,62,172,1
294,2,RIGHT,92,131,188,1
295,0,NOOP,86,148,204,1
296,3,LEFT,178,68,220,1
297,0,NOOP,184,55,236,1
298,3,LEFT,184,55,252,1
299,3,LEFT,184,55,12,1
300,0,NOOP,184,55,28,1
301,2,RIGHT,92,131,44,1
302,3,LEFT,184,62,60,1
303,2,RIGHT,104,121,76,1
304,3,LEFT,172,74,92,1
305,3,LEFT,184,55,108,1
306,1,FIRE,184,55,124,1
307,2,RIGHT,92,131,140,1
308,0,NOOP,92,142,156,1
309,2,RIGHT,0,191,172,1
310,0,NOOP,0,191,188,1
311,1,FIRE,0,191,204,1
312,1,FIRE,0,191,220,1
313,3,LEFT,84,160,236,1
314,0,NOOP,84,151,252,1
315,1,FIRE,84,151,12,1
316,0,NOOP,84,151,28,1
317,0,NOOP,84,151,44,1
318,1,FIRE,84,151,60,1
319,1,FIRE,84,151,76,1
320,3,LEFT,178,68,92,1
321,3,LEFT,184,55,108,1
322,0,NOOP,184,55,124,1
323,2,RIGHT,92,131,140,1
324,0,NOOP,74,160,156,1
325,0,NOOP,74,160,172,1
326,3,LEFT,166,80,188,1
327,3,LEFT,184,55,204,1
328,2,RIGHT,98,126,220,1
329,1,FIRE,98,136,236,1
330,3,LEFT,184,56,252,1
331,3,LEFT,184,55,12,1
332,2,RIGHT,92,131,28,1
333,3,LEFT,160,85,44,1
334,0,NOOP,160,75,60,1
335,3,LEFT,184,55,76,1
336,0,NOOP,184,55,92,1
337,2,RIGHT,98,126,108,1
338,3,LEFT,184,56,124,1
339,2,RIGHT,92,131,140,1
340,0,NOOP,86,148,156,1
341,3,LEFT,178,68,172,1
342,2,RIGHT,0,191,56,0
