frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
99,1,FIRE,74,161,180,4
100,3,LEFT,166,80,196,4
101,2,RIGHT,96,127,212,4
102,0,NOOP,96,138,228,4
103,1,FIRE,96,138,244,4
104,1,FIRE,96,138,4,4
105,0,NOOP,96,138,20,4
106,0,NOOP,96,138,36,4
107,0,NOOP,96,138,52,4
108,2,RIGHT,0,191,68,4
109,0,NOOP,0,191,84,4
110,3,LEFT,96,150,100,4
111,3,LEFT,184,57,116,4
112,0,NOOP,184,55,132,4
113,1,FIRE,184,55,148,4
114,0,NOOP,184,55,164,4
115,2,RIGHT,92,131,180,4
116,1,FIRE,92,142,196,4
117,1,FIRE,92,142,212,4
118,1,FIRE,92,142,228,4
119,1,FIRE,92,142,244,4
120,2,RIGHT,0,191,4,4
121,2,RIGHT,0,191,20,4
122,3,LEFT,84,160,36,4
123,1,FIRE,84,151,52,4
124,1,FIRE,84,151,68,4
125,2,RIGHT,0,191,84,4
126,1,FIRE,0,191,100,4
127,2,RIGHT,0,191,116,4
128,3,LEFT,74,172,132,4
129,0,NOOP,74,161,148,4
130,3,LEFT,166,80,164,4
131,3,LEFT,184,55,180,4
132,0,NOOP,184,55,196,4
133,2,RIGHT,98,126,212,4
134,2,RIGHT,0,191,228,4
135,2,RIGHT,0,191,244,4
136,3,LEFT,84,160,4,4
137,2,RIGHT,0,191,20,4
138,2,RIGHT,0,191,36,4
139,3,LEFT,84,160,52,4
140,0,NOOP,84,151,68,4
141,1,FIRE,84,151,84,4
142,0,NOOP,84,151,100,4
143,3,LEFT,172,74,116,4
144,2,RIGHT,80,145,132,4
145,1,FIRE,80,154,148,4
146,2,RIGHT,0,191,164,4
147,2,RIGHT,0,191,180,4
148,2,RIGHT,0,191,196,4
149,1,FIRE,0,191,212,4
150,0,NOOP,0,191,228,4
151,1,FIRE,0,191,244,4
152,1,FIRE,0,191,4,4
153,0,NOOP,0,191,20,4
154,3,LEFT,84,160,36,4
155,3,LEFT,178,68,52,4
156,0,NOOP,182,55,68,4
157,0,NOOP,182,55,84,4
158,0,NOOP,182,55,100,4
159,0,NOOP,182,55,116,4
160,2,RIGHT,90,133,132,4
161,2,RIGHT,0,191,148,4
162,0,NOOP,0,191,164,4
163,2,RIGHT,0,191,180,4
164,0,NOOP,0,191,196,4
165,1,FIRE,0,191,212,4
166,3,LEFT,80,166,228,4
167,3,LEFT,172,74,244,4
168,2,RIGHT,18,191,52,3
169,0,NOOP(refire),18,191,68,3
170,0,NOOP,18,191,84,3
171,1,FIRE,18,191,100,3
172,3,LEFT,102,144,116,3
173,0,NOOP,102,133,132,3
174,0,NOOP,102,133,148,3
175,0,NOOP,102,133,164,3
176,0,NOOP,102,133,180,3
177,0,NOOP,102,133,196,3
178,3,LEFT,184,55,212,3
179,3,LEFT,184,55,228,3
180,3,LEFT,184,55,244,3
181,0,NOOP,184,55,4,3
182,2,RIGHT,104,121,20,3
183,2,RIGHT,12,191,36,3
184,0,NOOP,12,191,52,3
185,0,NOOP,12,191,68,3
186,3,LEFT,104,142,84,3
187,0,NOOP,108,127,100,3
188,1,FIRE,108,127,116,3
189,3,LEFT,184,55,132,3
190,2,RIGHT,92,131,148,3
191,3,LEFT,184,62,164,3
192,1,FIRE,184,55,180,3
193,0,NOOP,184,55,196,3
194,2,RIGHT,92,131,212,3
195,0,NOOP,92,142,228,3
196,1,FIRE,92,142,244,3
197,0,NOOP,92,142,4,3
198,1,FIRE,92,142,20,3
199,1,FIRE,92,142,36,3
200,0,NOOP,92,142,52,3
201,0,NOOP,92,142,68,3
202,0,NOOP,92,142,84,3
203,0,NOOP,92,142,100,3
204,0,NOOP,92,142,116,3
205,3,LEFT,184,62,132,3
206,1,FIRE,184,55,148,3
207,0,NOOP,184,55,164,3
208,2,RIGHT,98,126,180,3
209,3,LEFT,184,56,196,3
210,1,FIRE,184,55,212,3
211,3,LEFT,184,55,228,3
212,3,LEFT,184,55,244,3
213,3,LEFT,184,55,4,3
214,2,RIGHT,92,131,20,3
215,1,FIRE,80,154,36,3
216,1,FIRE,80,154,52,3
217,3,LEFT,172,74,68,3
218,3,LEFT,184,55,84,3
219,3,LEFT,98,126,148,2
220,0,NOOP(refire),98,136,164,2
221,3,LEFT,184,56,180,2
222,3,LEFT,184,55,196,2
223,3,LEFT,184,55,212,2
224,3,LEFT,184,55,228,2
225,2,RIGHT,92,131,244,2
226,1,FIRE,92,142,4,2
227,0,NOOP,92,142,20,2
228,2,RIGHT,0,191,36,2
229,1,FIRE,0,191,52,2
230,3,LEFT,92,154,68,2
231,0,NOOP,92,143,84,2
232,1,FIRE,92,143,100,2
233,2,RIGHT,0,191,116,2
234,3,LEFT,92,154,132,2
235,3,LEFT,184,62,148,2
236,3,LEFT,184,55,164,2
237,3,LEFT,184,55,180,2
238,1,FIRE,184,55,196,2
239,2,RIGHT,98,126,212,2
240,2,RIGHT,0,191,228,2
241,2,RIGHT,0,191,244,2
242,3,LEFT,80,166,4,2
243,3,LEFT,172,74,20,2
244,1,FIRE,172,63,36,2
245,1,FIRE,172,63,52,2
246,3,LEFT,184,55,68,2
247,1,FIRE,184,55,84,2
248,1,FIRE,184,55,100,2
249,3,LEFT,184,55,116,2
250,2,RIGHT,92,131,132,2
251,2,RIGHT,0,191,148,2
252,2,RIGHT,0,191,164,2
253,3,LEFT,68,178,180,2
254,1,FIRE,68,167,196,2
255,0,NOOP,68,167,212,2
256,0,NOOP,68,167,228,2
257,3,LEFT,160,86,244,2
258,2,RIGHT,80,145,4,2
259,3,LEFT,172,74,20,2
260,0,NOOP,172,63,36,2
261,1,FIRE,172,63,52,2
262,3,LEFT,92,131,116,1
263,0,NOOP(refire),92,142,132,1
264,2,RIGHT,0,191,148,1
265,3,LEFT,92,154,164,1
266,0,NOOP,92,143,180,1
267,0,NOOP,92,143,196,1
268,3,LEFT,178,68,212,1
269,0,NOOP,178,57,228,1
270,2,RIGHT,92,131,244,1
271,0,NOOP,92,142,4,1
272,1,FIRE,92,142,20,1
273,0,NOOP,92,142,36,1
274,0,NOOP,92,142,52,1
275,0,NOOP,92,142,68,1
276,1,FIRE,92,142,84,1
277,0,NOOP,92,142,100,1
278,2,RIGHT,0,191,116,1
279,2,RIGHT,0,191,132,1
280,0,NOOP,0,191,148,1
281,1,FIRE,0,191,164,1
282,1,FIRE,0,191,180,1
283,1,FIRE,0,191,196,1
284,0,NOOP,0,191,212,1
285,1,FIRE,0,191,228,1
286,1,FIRE,0,191,244,1
287,2,RIGHT,0,191,4,1
288,2,RIGHT,0,191,20,1
289,2,RIGHT,0,191,36,1
290,3,LEFT,84,160,52,1
291,2,RIGHT,0,191,68,1
292,3,LEFT,96,150,84,1
293,0,NOOP,96,139,100,1
294,1,FIRE,96,139,116,1
295,0,NOOP,96,139,132,1
296,1,FIRE,96,139,148,1
297,3,LEFT,184,57,164,1
298,3,LEFT,184,55,180,1
299,3,LEFT,184,55,196,1
300,1,FIRE,184,55,212,1
301,0,NOOP,184,55,228,1
302,1,FIRE,184,55,244,1
303,2,RIGHT,92,131,4,1
304,1,FIRE,92,142,20,1
305,2,RIGHT,0,191,36,1
306,0,NOOP,0,191,52,1
307,3,LEFT,92,154,68,1
308,0,NOOP,92,143,84,1
309,3,LEFT,184,62,100,1
310,0,NOOP,184,55,116,1
311,1,FIRE,184,55,132,1
312,2,RIGHT,92,131,148,1
313,2,RIGHT,0,191,164,1
314,3,LEFT,92,154,180,1
315,2,RIGHT,0,191,196,1
316,1,FIRE,0,191,212,1
317,3,LEFT,92,154,228,1
318,3,LEFT,184,62,244,1
319,0,NOOP,184,55,4,1
320,3,LEFT,0,191,80,0
