frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
162,1,FIRE,184,55,72,1
163,2,RIGHT,92,131,88,1
164,2,RIGHT,0,191,104,1
165,1,FIRE,0,191,120,1
166,1,FIRE,0,191,136,1
167,0,NOOP,0,191,152,1
168,3,LEFT,84,160,168,1
169,1,FIRE,90,145,184,1
170,0,NOOP,90,145,200,1
171,3,LEFT,166,80,216,1
172,1,FIRE,172,63,232,1
173,3,LEFT,184,55,248,1
174,2,RIGHT,92,131,8,1
175,0,NOOP,92,142,24,1
176,1,FIRE,92,142,40,1
177,2,RIGHT,0,191,56,1
178,2,RIGHT,0,191,72,1
179,3,LEFT,80,166,88,1
180,3,LEFT,172,74,104,1
181,3,LEFT,184,55,120,1
182,1,FIRE,184,55,136,1
183,2,RIGHT,92,131,152,1
184,0,NOOP,92,142,168,1
185,2,RIGHT,30,191,184,1
186,0,NOOP,30,191,200,1
187,3,LEFT,0,191,108,0
