frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
78,1,FIRE,0,191,192,3
79,1,FIRE,0,191,208,3
80,0,NOOP,0,191,224,3
81,3,LEFT,92,154,240,3
82,1,FIRE,92,143,0,3
83,1,FIRE,92,143,16,3
84,0,NOOP,92,143,32,3
85,1,FIRE,92,143,48,3
86,3,LEFT,184,62,64,3
87,2,RIGHT,92,131,80,3
88,1,FIRE,86,148,96,3
89,0,NOOP,86,148,112,3
90,1,FIRE,86,148,128,3
91,2,RIGHT,0,191,144,3
92,0,NOOP,0,191,160,3
93,3,LEFT,84,160,176,3
94,1,FIRE,96,139,192,3
95,2,RIGHT,0,191,208,3
96,2,RIGHT,0,191,224,3
97,2,RIGHT,0,191,240,3
98,2,RIGHT,0,191,0,3
99,3,LEFT,84,160,16,3
100,1,FIRE,84,151,32,3
101,1,FIRE,84,151,48,3
102,3,LEFT,166,80,64,3
103,0,NOOP,166,69,80,3
104,1,FIRE,166,69,96,3
105,1,FIRE,166,69,112,3
106,2,RIGHT,74,150,128,3
107,2,RIGHT,0,191,144,3
108,2,RIGHT,0,191,160,3
109,2,RIGHT,0,191,176,3
110,2,RIGHT,0,191,192,3
111,3,LEFT,80,166,208,3
112,3,LEFT,172,74,224,3
113,3,LEFT,184,55,240,3
114,3,LEFT,184,55,0,3
115,1,FIRE,184,55,16,3
116,3,LEFT,184,55,32,3
117,0,NOOP,184,55,48,3
118,3,LEFT,184,55,64,3
119,2,RIGHT,92,131,80,3
120,3,LEFT,184,62,96,3
121,1,FIRE,184,55,112,3
122,1,FIRE,184,55,128,3
123,1,FIRE,184,55,144,3
124,2,RIGHT,98,126,160,3
125,1,FIRE,98,136,176,3
126,0,NOOP,98,136,192,3
127,3,LEFT,184,56,208,3
128,3,LEFT,184,55,224,3
129,0,NOOP,184,55,240,3
130,0,NOOP,184,55,0,3
131,2,RIGHT,92,131,16,3
132,0,NOOP,92,142,32,3
133,0,NOOP,92,142,48,3
134,1,FIRE,92,142,64,3
135,1,FIRE,92,142,80,3
136,1,FIRE,92,142,96,3
137,3,LEFT,184,62,112,3
138,2,RIGHT,92,131,128,3
139,1,FIRE,92,142,144,3
140,1,FIRE,92,142,160,3
141,0,NOOP,92,142,176,3
142,3,LEFT,178,68,192,3
143,0,NOOP,184,55,208,3
144,1,FIRE,184,55,224,3
145,0,NOOP,184,55,240,3
146,1,FIRE,184,55,0,3
147,2,RIGHT,98,126,16,3
148,3,LEFT,184,56,32,3
149,0,NOOP,184,55,48,3
150,2,RIGHT,98,126,64,3
151,3,LEFT,92,131,128,2
152,0,NOOP(refire),92,142,144,2
153,2,RIGHT,0,191,160,2
154,0,NOOP,0,191,176,2
155,3,LEFT,92,154,192,2
156,0,NOOP,98,137,208,2
157,0,NOOP,98,137,224,2
158,0,NOOP,98,137,240,2
159,0,NOOP,98,137,0,2
160,2,RIGHT,12,191,16,2
161,2,RIGHT,0,191,32,2
162,0,NOOP,0,191,48,2
163,1,FIRE,0,191,64,2
164,0,NOOP,0,191,80,2
165,2,RIGHT,0,191,96,2
166,0,NOOP,0,191,112,2
167,0,NOOP,0,191,128,2
168,1,FIRE,0,191,144,2
169,0,NOOP,0,191,160,2
170,3,LEFT,80,166,176,2
171,3,LEFT,172,74,192,2
172,3,LEFT,184,55,208,2
173,1,FIRE,184,55,224,2
174,1,FIRE,184,55,240,2
175,1,FIRE,184,55,0,2
176,1,FIRE,184,55,16,2
177,0,NOOP,184,55,32,2
178,2,RIGHT,92,131,48,2
179,1,FIRE,92,142,64,2
180,0,NOOP,92,142,80,2
181,1,FIRE,92,142,96,2
182,2,RIGHT,0,191,112,2
183,0,NOOP,0,191,128,2
184,0,NOOP,0,191,144,2
185,1,FIRE,0,191,160,2
186,3,LEFT,86,160,176,2
187,3,LEFT,178,68,192,2
188,0,NOOP,184,55,208,2
189,0,NOOP,184,55,224,2
190,2,RIGHT,92,131,240,2
191,0,NOOP,86,148,0,2
192,0,NOOP,86,148,16,2
193,1,FIRE,86,148,32,2
194,2,RIGHT,0,191,48,2
195,3,LEFT,0,191,112,1
196,0,NOOP(refire),0,191,128,1
197,3,LEFT,84,160,144,1
198,3,LEFT,178,68,160,1
199,3,LEFT,184,55,176,1
200,3,LEFT,0,191,136,0
