frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
78,0,NOOP,90,145,192,3
79,3,LEFT,182,62,208,3
80,2,RIGHT,90,133,224,3
81,3,LEFT,80,145,32,2
82,0,NOOP(refire),80,154,48,2
83,3,LEFT,172,74,64,2
84,3,LEFT,184,55,80,2
85,1,FIRE,184,55,96,2
86,0,NOOP,184,55,112,2
87,0,NOOP,184,55,128,2
88,2,RIGHT,98,126,144,2
89,0,NOOP,98,136,160,2
90,1,FIRE,98,136,176,2
91,0,NOOP,98,136,192,2
92,2,RIGHT,0,191,208,2
93,3,LEFT,68,178,224,2
94,0,NOOP,68,167,240,2
95,0,NOOP,68,167,0,2
96,0,NOOP,68,167,16,2
97,0,NOOP,68,167,32,2
98,0,NOOP,68,167,48,2
99,1,FIRE,68,167,64,2
100,2,RIGHT,0,191,80,2
101,0,NOOP,0,191,96,2
102,1,FIRE,0,191,112,2
103,2,RIGHT,0,191,128,2
104,0,NOOP,0,191,144,2
105,0,NOOP,0,191,160,2
106,1,FIRE,0,191,176,2
107,0,NOOP,0,191,192,2
108,1,FIRE,0,191,208,2
109,3,LEFT,74,172,224,2
110,3,LEFT,166,80,240,2
111,3,LEFT,184,55,0,2
112,1,FIRE,184,55,16,2
113,0,NOOP,184,55,32,2
114,2,RIGHT,92,131,48,2
115,2,RIGHT,0,191,64,2
116,0,NOOP,0,191,80,2
117,1,FIRE,0,191,96,2
118,3,LEFT,86,160,112,2
119,1,FIRE,86,149,128,2
120,0,NOOP,86,149,144,2
121,1,FIRE,86,149,160,2
122,1,FIRE,86,149,176,2
123,3,LEFT,178,68,192,2
124,1,FIRE,178,57,208,2
125,0,NOOP,178,57,224,2
126,2,RIGHT,86,137,240,2
127,2,RIGHT,0,191,0,2
128,2,RIGHT,0,191,16,2
129,2,RIGHT,0,191,32,2
130,3,LEFT,84,160,48,2
131,0,NOOP,84,151,64,2
132,3,LEFT,178,68,80,2
133,1,FIRE,178,57,96,2
134,0,NOOP,178,57,112,2
135,0,NOOP,178,57,128,2
136,2,RIGHT,84,139,144,2
137,3,LEFT,178,68,160,2
138,3,LEFT,92,131,224,1
139,0,NOOP(refire),92,142,240,1
140,3,LEFT,178,68,0,1
141,3,LEFT,184,55,16,1
142,1,FIRE,184,55,32,1
143,0,NOOP,184,55,48,1
144,0,NOOP,184,55,64,1
145,3,LEFT,184,55,80,1
146,0,NOOP,184,55,96,1
147,0,NOOP,184,55,112,1
148,3,LEFT,184,55,128,1
149,0,NOOP,184,55,144,1
150,2,RIGHT,92,131,160,1
151,3,LEFT,172,74,176,1
152,3,LEFT,184,55,192,1
153,0,NOOP,184,55,208,1
154,3,LEFT,184,55,224,1
155,0,NOOP,184,55,240,1
156,0,NOOP,184,55,0,1
157,1,FIRE,184,55,16,1
158,0,NOOP,184,55,32,1
159,2,RIGHT,92,131,48,1
160,1,FIRE,92,142,64,1
161,0,NOOP,92,142,80,1
162,0,NOOP,92,142,96,1
163,3,LEFT,184,62,112,1
164,3,LEFT,184,55,128,1
165,3,LEFT,184,55,144,1
166,0,NOOP,184,55,160,1
167,2,RIGHT,92,131,176,1
168,0,NOOP,92,142,192,1
169,1,FIRE,92,142,208,1
170,1,FIRE,92,142,224,1
171,0,NOOP,92,142,240,1
172,1,FIRE,92,142,0,1
173,0,NOOP,92,142,16,1
174,1,FIRE,92,142,32,1
175,0,NOOP,92,142,48,1
176,3,LEFT,184,62,64,1
177,2,RIGHT,98,126,80,1
178,1,FIRE,92,142,96,1
179,2,RIGHT,12,191,112,1
180,2,RIGHT,0,191,128,1
181,0,NOOP,0,191,144,1
182,3,LEFT,84,160,160,1
183,0,NOOP,90,145,176,1
184,0,NOOP,90,145,192,1
185,1,FIRE,90,145,208,1
186,0,NOOP,90,145,224,1
187,3,LEFT,182,62,240,1
188,2,RIGHT,90,133,0,1
189,3,LEFT,182,62,16,1
190,2,RIGHT,90,133,32,1
191,1,FIRE,90,144,48,1
192,0,NOOP,90,144,64,1
193,0,NOOP,90,144,80,1
194,2,RIGHT,0,191,96,1
195,3,LEFT,90,155,112,1
196,1,FIRE,90,145,128,1
197,0,NOOP,90,145,144,1
198,0,NOOP,90,145,160,1
199,0,NOOP,90,145,176,1
200,3,LEFT,182,62,192,1
201,3,LEFT,184,55,208,1
202,3,LEFT,0,191,112,0
