frame,action_idx,action_label,paddle_x,ball_x,ball_y,lives
141,0,NOOP,84,150,216,2
142,0,NOOP,84,150,232,2
143,0,NOOP,84,150,248,2
144,3,LEFT,178,68,8,2
145,3,LEFT,184,55,24,2
146,0,NOOP,184,55,40,2
147,2,RIGHT,92,131,56,2
148,2,RIGHT,0,191,72,2
149,3,LEFT,92,154,88,2
150,2,RIGHT,0,191,104,2
151,2,RIGHT,0,191,120,2
152,3,LEFT,80,166,136,2
153,3,LEFT,172,74,152,2
154,1,FIRE,172,63,168,2
155,1,FIRE,172,63,184,2
156,3,LEFT,184,55,200,2
157,1,FIRE,184,55,216,2
158,2,RIGHT,92,131,232,2
159,1,FIRE,92,142,248,2
160,1,FIRE,92,142,8,2
161,3,LEFT,184,62,24,2
162,2,RIGHT,98,126,40,2
163,3,LEFT,92,131,104,1
164,0,NOOP(refire),92,142,120,1
165,3,LEFT,184,62,136,1
166,0,NOOP,184,55,152,1
167,1,FIRE,184,55,168,1
168,1,FIRE,184,55,184,1
169,2,RIGHT,92,131,200,1
170,2,RIGHT,0,191,216,1
171,0,NOOP,0,191,232,1
172,0,NOOP,0,191,248,1
173,0,NOOP,0,191,8,1
174,2,RIGHT,0,191,24,1
175,3,LEFT,84,160,40,1
176,2,RIGHT,0,191,56,1
177,0,NOOP,0,191,72,1
178,0,NOOP,0,191,88,1
179,0,NOOP,0,191,104,1
180,0,NOOP,0,191,120,1
181,1,FIRE,0,191,136,1
182,3,LEFT,84,160,152,1
183,0,NOOP,90,145,168,1
184,0,NOOP,90,145,184,1
185,2,RIGHT,0,191,200,1
186,2,RIGHT,0,191,216,1
187,3,LEFT,84,160,232,1
188,0,NOOP,84,151,248,1
189,0,NOOP,84,151,8,1
190,0,NOOP,84,151,24,1
191,3,LEFT,172,74,40,1
192,1,FIRE,182,55,56,1
193,0,NOOP,182,55,72,1
194,1,FIRE,182,55,88,1
195,1,FIRE,182,55,104,1
196,1,FIRE,182,55,120,1
197,1,FIRE,182,55,136,1
198,0,NOOP,182,55,152,1
199,2,RIGHT,90,133,168,1
200,0,NOOP,90,144,184,1
201,0,NOOP,90,144,200,1
202,1,FIRE,90,144,216,1
203,1,FIRE,90,144,232,1
204,1,FIRE,90,144,248,1
205,3,LEFT,182,62,8,1
206,2,RIGHT,90,133,24,1
207,1,FIRE,84,150,40,1
208,0,NOOP,84,150,56,1
209,3,LEFT,178,68,72,1
210,2,RIGHT,84,139,88,1
211,0,NOOP,84,150,104,1
212,0,NOOP,84,150,120,1
213,0,NOOP,84,150,136,1
214,3,LEFT,178,68,152,1
215,2,RIGHT,96,127,168,1
216,2,RIGHT,0,191,184,1
217,2,RIGHT,0,191,200,1
218,3,LEFT,84,160,216,1
219,0,NOOP,84,151,232,1
220,1,FIRE,84,151,248,1
221,0,NOOP,84,151,8,1
222,3,LEFT,178,68,24,1
223,1,FIRE,178,57,40,1
224,0,NOOP,178,57,56,1
225,2,RIGHT,84,139,72,1
226,1,FIRE,84,150,88,1
227,3,LEFT,178,68,104,1
228,0,NOOP,178,57,120,1
229,2,RIGHT,84,139,136,1
230,0,NOOP,80,154,152,1
231,0,NOOP,80,154,168,1
232,3,LEFT,172,74,184,1
233,3,LEFT,184,55,200,1
234,1,FIRE,184,55,216,1
235,0,NOOP,184,55,232,1
236,2,RIGHT,92,131,248,1
237,2,RIGHT,0,191,8,1
238,3,LEFT,92,154,24,1
239,0,NOOP,98,137,40,1
240,1,FIRE,98,137,56,1
241,3,LEFT,184,56,72,1
242,3,LEFT,184,55,88,1
243,1,FIRE,184,55,104,1
244,3,LEFT,184,55,120,1
245,2,RIGHT,98,126,136,1
246,1,FIRE,98,136,152,1
247,2,RIGHT,0,191,168,1
248,0,NOOP,0,191,184,1
249,3,LEFT,80,166,200,1
250,3,LEFT,172,74,216,1
251,1,FIRE,172,63,232,1
252,1,FIRE,172,63,248,1
253,1,FIRE,172,63,8,1
254,0,NOOP,172,63,24,1
255,0,NOOP,172,63,40,1
256,3,LEFT,184,55,56,1
257,1,FIRE,184,55,72,1
258,2,RIGHT,92,131,88,1
259,1,FIRE,92,142,104,1
260,0,NOOP,92,142,120,1
261,1,FIRE,92,142,136,1
262,0,NOOP,92,142,152,1
263,0,NOOP,92,142,168,1
264,3,LEFT,184,62,184,1
265,1,FIRE,184,55,200,1
266,0,NOOP,184,55,216,1
267,1,FIRE,184,55,232,1
268,1,FIRE,184,55,248,1
269,2,RIGHT,92,131,8,1
270,1,FIRE,92,142,24,1
271,1,FIRE,92,142,40,1
272,1,FIRE,92,142,56,1
273,3,LEFT,184,62,72,1
274,3,LEFT,184,55,88,1
275,3,LEFT,184,55,104,1
276,3,LEFT,184,55,120,1
277,1,FIRE,184,55,136,1
278,1,FIRE,184,55,152,1
279,2,RIGHT,104,121,168,1
280,1,FIRE,104,130,184,1
281,2,RIGHT,12,191,200,1
282,3,LEFT,104,142,216,1
283,3,LEFT,184,55,232,1
284,3,LEFT,184,55,248,1
285,0,NOOP,184,55,8,1
286,1,FIRE,184,55,24,1
287,0,NOOP,184,55,40,1
288,0,NOOP,184,55,56,1
289,1,FIRE,184,55,72,1
290,1,FIRE,184,55,88,1
291,2,RIGHT,92,131,104,1
292,3,LEFT,172,74,120,1
293,2,RIGHT,80,143,136,1
294,3,LEFT,160,85,152,1
295,3,LEFT,0,191,60,0
